customer_id,state,state_full
2479,HI,Hawaii
2480,HI,Hawaii
2481,HI,Hawaii
2482,HI,Hawaii
2483,HI,Hawaii
2484,HI,Hawaii
2485,HI,Hawaii
2486,HI,Hawaii
2487,HI,Hawaii
2488,HI,Hawaii
2489,HI,Hawaii
2490,HI,Hawaii
2491,HI,Hawaii
2492,HI,Hawaii
2493,HI,Hawaii
2494,HI,Hawaii
2495,HI,Hawaii
2496,HI,Hawaii
2497,HI,Hawaii
2498,HI,Hawaii
2499,HI,Hawaii
2500,HI,Hawaii
2501,HI,Hawaii
2502,HI,Hawaii
2503,HI,Hawaii
2504,HI,Hawaii
2505,HI,Hawaii
2506,HI,Hawaii
2507,HI,Hawaii
2508,HI,Hawaii
2509,HI,Hawaii
2510,HI,Hawaii
2511,HI,Hawaii
2512,HI,Hawaii
2513,HI,Hawaii
2514,HI,Hawaii
2515,HI,Hawaii
2516,HI,Hawaii
2517,HI,Hawaii
2518,HI,Hawaii
2519,HI,Hawaii
2520,HI,Hawaii
6581,HI,Hawaii
6582,HI,Hawaii
6583,HI,Hawaii
6584,HI,Hawaii
6585,HI,Hawaii
6586,HI,Hawaii
6587,HI,Hawaii
6588,HI,Hawaii
6589,HI,Hawaii
6590,HI,Hawaii
6591,HI,Hawaii
6592,HI,Hawaii
6593,HI,Hawaii
6594,HI,Hawaii
6595,HI,Hawaii
6596,HI,Hawaii
6597,HI,Hawaii
6598,HI,Hawaii
6599,HI,Hawaii
6600,HI,Hawaii
6601,HI,Hawaii
6602,HI,Hawaii
6603,HI,Hawaii
6604,HI,Hawaii
6605,HI,Hawaii
6606,HI,Hawaii
6607,HI,Hawaii
6608,HI,Hawaii
6609,HI,Hawaii
6610,HI,Hawaii
6611,HI,Hawaii
6612,HI,Hawaii
6613,HI,Hawaii
6614,HI,Hawaii
6615,HI,Hawaii
6616,HI,Hawaii
6617,HI,Hawaii
6618,HI,Hawaii
6619,HI,Hawaii
6620,HI,Hawaii
6621,HI,Hawaii
6622,HI,Hawaii
6623,HI,Hawaii
6624,HI,Hawaii
6625,HI,Hawaii
6626,HI,Hawaii
6627,HI,Hawaii
6628,HI,Hawaii
6629,HI,Hawaii
6630,HI,Hawaii
6631,HI,Hawaii
6632,HI,Hawaii
6633,HI,Hawaii
6634,HI,Hawaii
6635,HI,Hawaii
6636,HI,Hawaii
6637,HI,Hawaii
6638,HI,Hawaii
6639,HI,Hawaii
6640,HI,Hawaii
6641,HI,Hawaii
6642,HI,Hawaii
6643,HI,Hawaii
6644,HI,Hawaii
6645,HI,Hawaii
6646,HI,Hawaii
6647,HI,Hawaii
6648,HI,Hawaii
6649,HI,Hawaii
6650,HI,Hawaii
2801,IA,Iowa
2802,IA,Iowa
2803,IA,Iowa
2804,IA,Iowa
2805,IA,Iowa
2806,IA,Iowa
2807,IA,Iowa
2808,IA,Iowa
2809,IA,Iowa
2810,IA,Iowa
2811,IA,Iowa
2812,IA,Iowa
2813,IA,Iowa
2814,IA,Iowa
2815,IA,Iowa
2816,IA,Iowa
2817,IA,Iowa
2818,IA,Iowa
2819,IA,Iowa
2820,IA,Iowa
2821,IA,Iowa
2822,IA,Iowa
2823,IA,Iowa
2824,IA,Iowa
2825,IA,Iowa
2826,IA,Iowa
2827,IA,Iowa
2828,IA,Iowa
2829,IA,Iowa
2830,IA,Iowa
2831,IA,Iowa
2832,IA,Iowa
2833,IA,Iowa
2834,IA,Iowa
2835,IA,Iowa
2836,IA,Iowa
2837,IA,Iowa
2838,IA,Iowa
2839,IA,Iowa
2840,IA,Iowa
2841,IA,Iowa
2842,IA,Iowa
2843,IA,Iowa
2844,IA,Iowa
2845,IA,Iowa
2846,IA,Iowa
2847,IA,Iowa
2848,IA,Iowa
2849,IA,Iowa
2850,IA,Iowa
2851,IA,Iowa
2852,IA,Iowa
2853,IA,Iowa
2854,IA,Iowa
2855,IA,Iowa
2856,IA,Iowa
2857,IA,Iowa
2858,IA,Iowa
2859,IA,Iowa
2860,IA,Iowa
2861,IA,Iowa
2862,IA,Iowa
2863,IA,Iowa
2864,IA,Iowa
2865,IA,Iowa
2866,IA,Iowa
2867,IA,Iowa
2868,IA,Iowa
2869,IA,Iowa
2870,IA,Iowa
6931,IA,Iowa
6932,IA,Iowa
6933,IA,Iowa
6934,IA,Iowa
6935,IA,Iowa
6936,IA,Iowa
6937,IA,Iowa
6938,IA,Iowa
6939,IA,Iowa
6940,IA,Iowa
6941,IA,Iowa
6942,IA,Iowa
6943,IA,Iowa
6944,IA,Iowa
6945,IA,Iowa
6946,IA,Iowa
6947,IA,Iowa
6948,IA,Iowa
6949,IA,Iowa
6950,IA,Iowa
6951,IA,Iowa
6952,IA,Iowa
6953,IA,Iowa
6954,IA,Iowa
6955,IA,Iowa
6956,IA,Iowa
6957,IA,Iowa
6958,IA,Iowa
6959,IA,Iowa
6960,IA,Iowa
6961,IA,Iowa
6962,IA,Iowa
6963,IA,Iowa
6964,IA,Iowa
6965,IA,Iowa
6966,IA,Iowa
6967,IA,Iowa
6968,IA,Iowa
6969,IA,Iowa
6970,IA,Iowa
6971,IA,Iowa
6972,IA,Iowa
6973,IA,Iowa
6974,IA,Iowa
6975,IA,Iowa
6976,IA,Iowa
6977,IA,Iowa
6978,IA,Iowa
6979,IA,Iowa
6980,IA,Iowa
6981,IA,Iowa
6982,IA,Iowa
6983,IA,Iowa
6984,IA,Iowa
6985,IA,Iowa
6986,IA,Iowa
6987,IA,Iowa
6988,IA,Iowa
6989,IA,Iowa
6990,IA,Iowa
6991,IA,Iowa
6992,IA,Iowa
6993,IA,Iowa
6994,IA,Iowa
6995,IA,Iowa
6996,IA,Iowa
6997,IA,Iowa
6998,IA,Iowa
6999,IA,Iowa
7000,IA,Iowa
2311,ID,Idaho
2312,ID,Idaho
2313,ID,Idaho
2314,ID,Idaho
2315,ID,Idaho
2316,ID,Idaho
2317,ID,Idaho
2318,ID,Idaho
2319,ID,Idaho
2320,ID,Idaho
2321,ID,Idaho
2322,ID,Idaho
2323,ID,Idaho
2324,ID,Idaho
2325,ID,Idaho
2326,ID,Idaho
2327,ID,Idaho
2328,ID,Idaho
2329,ID,Idaho
2330,ID,Idaho
2331,ID,Idaho
2332,ID,Idaho
2333,ID,Idaho
2334,ID,Idaho
2335,ID,Idaho
2336,ID,Idaho
2337,ID,Idaho
2338,ID,Idaho
2339,ID,Idaho
2340,ID,Idaho
2341,ID,Idaho
2342,ID,Idaho
2343,ID,Idaho
2344,ID,Idaho
2345,ID,Idaho
2346,ID,Idaho
2347,ID,Idaho
2348,ID,Idaho
2349,ID,Idaho
2350,ID,Idaho
2351,ID,Idaho
2352,ID,Idaho
2353,ID,Idaho
2354,ID,Idaho
2355,ID,Idaho
2356,ID,Idaho
2357,ID,Idaho
2358,ID,Idaho
2359,ID,Idaho
2360,ID,Idaho
2361,ID,Idaho
2362,ID,Idaho
2363,ID,Idaho
2364,ID,Idaho
2365,ID,Idaho
2366,ID,Idaho
2367,ID,Idaho
2368,ID,Idaho
2369,ID,Idaho
2370,ID,Idaho
2371,ID,Idaho
2372,ID,Idaho
2373,ID,Idaho
2374,ID,Idaho
2375,ID,Idaho
2376,ID,Idaho
2377,ID,Idaho
2378,ID,Idaho
2379,ID,Idaho
2380,ID,Idaho
6441,ID,Idaho
6442,ID,Idaho
6443,ID,Idaho
6444,ID,Idaho
6445,ID,Idaho
6446,ID,Idaho
6447,ID,Idaho
6448,ID,Idaho
6449,ID,Idaho
6450,ID,Idaho
6451,ID,Idaho
6452,ID,Idaho
6453,ID,Idaho
6454,ID,Idaho
6455,ID,Idaho
6456,ID,Idaho
6457,ID,Idaho
6458,ID,Idaho
6459,ID,Idaho
6460,ID,Idaho
6461,ID,Idaho
6462,ID,Idaho
6463,ID,Idaho
6464,ID,Idaho
6465,ID,Idaho
6466,ID,Idaho
6467,ID,Idaho
6468,ID,Idaho
6469,ID,Idaho
6470,ID,Idaho
6471,ID,Idaho
6472,ID,Idaho
6473,ID,Idaho
6474,ID,Idaho
6475,ID,Idaho
6476,ID,Idaho
6477,ID,Idaho
6478,ID,Idaho
6479,ID,Idaho
6480,ID,Idaho
6481,ID,Idaho
6482,ID,Idaho
6483,ID,Idaho
6484,ID,Idaho
6485,ID,Idaho
6486,ID,Idaho
6487,ID,Idaho
6488,ID,Idaho
6489,ID,Idaho
6490,ID,Idaho
6491,ID,Idaho
6492,ID,Idaho
6493,ID,Idaho
6494,ID,Idaho
6495,ID,Idaho
6496,ID,Idaho
6497,ID,Idaho
6498,ID,Idaho
6499,ID,Idaho
6500,ID,Idaho
6501,ID,Idaho
6502,ID,Idaho
6503,ID,Idaho
6504,ID,Idaho
6505,ID,Idaho
6506,ID,Idaho
6507,ID,Idaho
6508,ID,Idaho
6509,ID,Idaho
6510,ID,Idaho
4131,IL,Illinois
4132,IL,Illinois
4133,IL,Illinois
4134,IL,Illinois
4135,IL,Illinois
4136,IL,Illinois
4137,IL,Illinois
4138,IL,Illinois
4139,IL,Illinois
4140,IL,Illinois
4141,IL,Illinois
4142,IL,Illinois
4143,IL,Illinois
4144,IL,Illinois
4145,IL,Illinois
4146,IL,Illinois
4147,IL,Illinois
4148,IL,Illinois
4149,IL,Illinois
4150,IL,Illinois
4151,IL,Illinois
4152,IL,Illinois
4153,IL,Illinois
4154,IL,Illinois
4155,IL,Illinois
4156,IL,Illinois
4157,IL,Illinois
4158,IL,Illinois
4159,IL,Illinois
4160,IL,Illinois
4161,IL,Illinois
4162,IL,Illinois
4163,IL,Illinois
4164,IL,Illinois
4165,IL,Illinois
4166,IL,Illinois
4167,IL,Illinois
4168,IL,Illinois
4169,IL,Illinois
4170,IL,Illinois
4171,IL,Illinois
4172,IL,Illinois
4173,IL,Illinois
4174,IL,Illinois
4175,IL,Illinois
4176,IL,Illinois
4177,IL,Illinois
4178,IL,Illinois
4179,IL,Illinois
4180,IL,Illinois
4181,IL,Illinois
4182,IL,Illinois
4183,IL,Illinois
4184,IL,Illinois
4185,IL,Illinois
4186,IL,Illinois
4187,IL,Illinois
4188,IL,Illinois
4189,IL,Illinois
4190,IL,Illinois
4191,IL,Illinois
4192,IL,Illinois
4193,IL,Illinois
4194,IL,Illinois
4195,IL,Illinois
4196,IL,Illinois
4197,IL,Illinois
4198,IL,Illinois
4199,IL,Illinois
4200,IL,Illinois
8261,IL,Illinois
8262,IL,Illinois
8263,IL,Illinois
8264,IL,Illinois
8265,IL,Illinois
8266,IL,Illinois
8267,IL,Illinois
8268,IL,Illinois
8269,IL,Illinois
8270,IL,Illinois
8271,IL,Illinois
8272,IL,Illinois
8273,IL,Illinois
8274,IL,Illinois
8275,IL,Illinois
8276,IL,Illinois
8277,IL,Illinois
8278,IL,Illinois
8279,IL,Illinois
8280,IL,Illinois
8281,IL,Illinois
8282,IL,Illinois
8283,IL,Illinois
8284,IL,Illinois
8285,IL,Illinois
8286,IL,Illinois
8287,IL,Illinois
8288,IL,Illinois
8289,IL,Illinois
8290,IL,Illinois
8291,IL,Illinois
8292,IL,Illinois
8293,IL,Illinois
8294,IL,Illinois
8295,IL,Illinois
8296,IL,Illinois
8297,IL,Illinois
8298,IL,Illinois
8299,IL,Illinois
8300,IL,Illinois
8301,IL,Illinois
8302,IL,Illinois
8303,IL,Illinois
8304,IL,Illinois
8305,IL,Illinois
8306,IL,Illinois
8307,IL,Illinois
8308,IL,Illinois
8309,IL,Illinois
8310,IL,Illinois
8311,IL,Illinois
8312,IL,Illinois
8313,IL,Illinois
8314,IL,Illinois
8315,IL,Illinois
8316,IL,Illinois
8317,IL,Illinois
8318,IL,Illinois
8319,IL,Illinois
8320,IL,Illinois
8321,IL,Illinois
8322,IL,Illinois
8323,IL,Illinois
8324,IL,Illinois
8325,IL,Illinois
8326,IL,Illinois
8327,IL,Illinois
8328,IL,Illinois
8329,IL,Illinois
8330,IL,Illinois
1471,IN,Indiana
1472,IN,Indiana
1473,IN,Indiana
1474,IN,Indiana
1475,IN,Indiana
1476,IN,Indiana
1477,IN,Indiana
1478,IN,Indiana
1479,IN,Indiana
1480,IN,Indiana
1481,IN,Indiana
1482,IN,Indiana
1483,IN,Indiana
1484,IN,Indiana
1485,IN,Indiana
1486,IN,Indiana
1487,IN,Indiana
1488,IN,Indiana
1489,IN,Indiana
1490,IN,Indiana
1491,IN,Indiana
1492,IN,Indiana
1493,IN,Indiana
1494,IN,Indiana
1495,IN,Indiana
1496,IN,Indiana
1497,IN,Indiana
1498,IN,Indiana
1499,IN,Indiana
1500,IN,Indiana
1501,IN,Indiana
1502,IN,Indiana
1503,IN,Indiana
1504,IN,Indiana
1505,IN,Indiana
1506,IN,Indiana
1507,IN,Indiana
1508,IN,Indiana
1509,IN,Indiana
1510,IN,Indiana
1511,IN,Indiana
1512,IN,Indiana
1513,IN,Indiana
1514,IN,Indiana
1515,IN,Indiana
1516,IN,Indiana
1517,IN,Indiana
1518,IN,Indiana
1519,IN,Indiana
1520,IN,Indiana
1521,IN,Indiana
1522,IN,Indiana
1523,IN,Indiana
1524,IN,Indiana
1525,IN,Indiana
1526,IN,Indiana
1527,IN,Indiana
1528,IN,Indiana
1529,IN,Indiana
1530,IN,Indiana
1531,IN,Indiana
1532,IN,Indiana
1533,IN,Indiana
1534,IN,Indiana
1535,IN,Indiana
1536,IN,Indiana
1537,IN,Indiana
1538,IN,Indiana
1539,IN,Indiana
1540,IN,Indiana
5601,IN,Indiana
5602,IN,Indiana
5603,IN,Indiana
5604,IN,Indiana
5605,IN,Indiana
5606,IN,Indiana
5607,IN,Indiana
5608,IN,Indiana
5609,IN,Indiana
5610,IN,Indiana
5611,IN,Indiana
5612,IN,Indiana
5613,IN,Indiana
5614,IN,Indiana
5615,IN,Indiana
5616,IN,Indiana
5617,IN,Indiana
5618,IN,Indiana
5619,IN,Indiana
5620,IN,Indiana
5621,IN,Indiana
5622,IN,Indiana
5623,IN,Indiana
5624,IN,Indiana
5625,IN,Indiana
5626,IN,Indiana
5627,IN,Indiana
5628,IN,Indiana
5629,IN,Indiana
5630,IN,Indiana
5631,IN,Indiana
5632,IN,Indiana
5633,IN,Indiana
5634,IN,Indiana
5635,IN,Indiana
5636,IN,Indiana
5637,IN,Indiana
5638,IN,Indiana
5639,IN,Indiana
5640,IN,Indiana
5641,IN,Indiana
5642,IN,Indiana
5643,IN,Indiana
5644,IN,Indiana
5645,IN,Indiana
5646,IN,Indiana
5647,IN,Indiana
5648,IN,Indiana
5649,IN,Indiana
5650,IN,Indiana
5651,IN,Indiana
5652,IN,Indiana
5653,IN,Indiana
5654,IN,Indiana
5655,IN,Indiana
5656,IN,Indiana
5657,IN,Indiana
5658,IN,Indiana
5659,IN,Indiana
5660,IN,Indiana
5661,IN,Indiana
5662,IN,Indiana
5663,IN,Indiana
5664,IN,Indiana
5665,IN,Indiana
5666,IN,Indiana
5667,IN,Indiana
5668,IN,Indiana
5669,IN,Indiana
5670,IN,Indiana
9731,IN,Indiana
9732,IN,Indiana
9733,IN,Indiana
9734,IN,Indiana
9735,IN,Indiana
9736,IN,Indiana
9737,IN,Indiana
9738,IN,Indiana
9739,IN,Indiana
9740,IN,Indiana
9741,IN,Indiana
9742,IN,Indiana
9743,IN,Indiana
9744,IN,Indiana
9745,IN,Indiana
9746,IN,Indiana
9747,IN,Indiana
9748,IN,Indiana
9749,IN,Indiana
9750,IN,Indiana
9751,IN,Indiana
9752,IN,Indiana
9753,IN,Indiana
9754,IN,Indiana
9755,IN,Indiana
9756,IN,Indiana
9757,IN,Indiana
9758,IN,Indiana
9759,IN,Indiana
9760,IN,Indiana
9761,IN,Indiana
9762,IN,Indiana
9763,IN,Indiana
9764,IN,Indiana
9765,IN,Indiana
9766,IN,Indiana
9767,IN,Indiana
9768,IN,Indiana
9769,IN,Indiana
9770,IN,Indiana
9771,IN,Indiana
9772,IN,Indiana
9773,IN,Indiana
9774,IN,Indiana
9775,IN,Indiana
9776,IN,Indiana
9777,IN,Indiana
9778,IN,Indiana
9779,IN,Indiana
9780,IN,Indiana
9781,IN,Indiana
9782,IN,Indiana
9783,IN,Indiana
9784,IN,Indiana
9785,IN,Indiana
9786,IN,Indiana
9787,IN,Indiana
9788,IN,Indiana
9789,IN,Indiana
9790,IN,Indiana
9791,IN,Indiana
9792,IN,Indiana
9793,IN,Indiana
9794,IN,Indiana
9795,IN,Indiana
9796,IN,Indiana
9797,IN,Indiana
9798,IN,Indiana
9799,IN,Indiana
9800,IN,Indiana
4341,KS,Kansas
4342,KS,Kansas
4343,KS,Kansas
4344,KS,Kansas
4345,KS,Kansas
4346,KS,Kansas
4347,KS,Kansas
4348,KS,Kansas
4349,KS,Kansas
4350,KS,Kansas
4351,KS,Kansas
4352,KS,Kansas
4353,KS,Kansas
4354,KS,Kansas
4355,KS,Kansas
4356,KS,Kansas
4357,KS,Kansas
4358,KS,Kansas
4359,KS,Kansas
4360,KS,Kansas
4361,KS,Kansas
4362,KS,Kansas
4363,KS,Kansas
4364,KS,Kansas
4365,KS,Kansas
4366,KS,Kansas
4367,KS,Kansas
4368,KS,Kansas
4369,KS,Kansas
4370,KS,Kansas
4371,KS,Kansas
4372,KS,Kansas
4373,KS,Kansas
4374,KS,Kansas
4375,KS,Kansas
4376,KS,Kansas
4377,KS,Kansas
4378,KS,Kansas
4379,KS,Kansas
4380,KS,Kansas
4381,KS,Kansas
4382,KS,Kansas
4383,KS,Kansas
4384,KS,Kansas
4385,KS,Kansas
4386,KS,Kansas
4387,KS,Kansas
4388,KS,Kansas
4389,KS,Kansas
4390,KS,Kansas
4391,KS,Kansas
4392,KS,Kansas
4393,KS,Kansas
4394,KS,Kansas
4395,KS,Kansas
4396,KS,Kansas
4397,KS,Kansas
4398,KS,Kansas
4399,KS,Kansas
4400,KS,Kansas
4401,KS,Kansas
4402,KS,Kansas
4403,KS,Kansas
4404,KS,Kansas
4405,KS,Kansas
4406,KS,Kansas
4407,KS,Kansas
4408,KS,Kansas
4409,KS,Kansas
4410,KS,Kansas
8471,KS,Kansas
8472,KS,Kansas
8473,KS,Kansas
8474,KS,Kansas
8475,KS,Kansas
8476,KS,Kansas
8477,KS,Kansas
8478,KS,Kansas
8479,KS,Kansas
8480,KS,Kansas
8481,KS,Kansas
8482,KS,Kansas
8483,KS,Kansas
8484,KS,Kansas
8485,KS,Kansas
8486,KS,Kansas
8487,KS,Kansas
8488,KS,Kansas
8489,KS,Kansas
8490,KS,Kansas
8491,KS,Kansas
8492,KS,Kansas
8493,KS,Kansas
8494,KS,Kansas
8495,KS,Kansas
8496,KS,Kansas
8497,KS,Kansas
8498,KS,Kansas
8499,KS,Kansas
8500,KS,Kansas
8501,KS,Kansas
8502,KS,Kansas
8503,KS,Kansas
8504,KS,Kansas
8505,KS,Kansas
8506,KS,Kansas
8507,KS,Kansas
8508,KS,Kansas
8509,KS,Kansas
8510,KS,Kansas
8511,KS,Kansas
8512,KS,Kansas
8513,KS,Kansas
8514,KS,Kansas
8515,KS,Kansas
8516,KS,Kansas
8517,KS,Kansas
8518,KS,Kansas
8519,KS,Kansas
8520,KS,Kansas
8521,KS,Kansas
8522,KS,Kansas
8523,KS,Kansas
8524,KS,Kansas
8525,KS,Kansas
8526,KS,Kansas
8527,KS,Kansas
8528,KS,Kansas
8529,KS,Kansas
8530,KS,Kansas
8531,KS,Kansas
8532,KS,Kansas
8533,KS,Kansas
8534,KS,Kansas
8535,KS,Kansas
8536,KS,Kansas
8537,KS,Kansas
8538,KS,Kansas
8539,KS,Kansas
8540,KS,Kansas
3431,KY,Kentucky
3432,KY,Kentucky
3433,KY,Kentucky
3434,KY,Kentucky
3435,KY,Kentucky
3436,KY,Kentucky
3437,KY,Kentucky
3438,KY,Kentucky
3439,KY,Kentucky
3440,KY,Kentucky
3441,KY,Kentucky
3442,KY,Kentucky
3443,KY,Kentucky
3444,KY,Kentucky
3445,KY,Kentucky
3446,KY,Kentucky
3447,KY,Kentucky
3448,KY,Kentucky
3449,KY,Kentucky
3450,KY,Kentucky
3451,KY,Kentucky
3452,KY,Kentucky
3453,KY,Kentucky
3454,KY,Kentucky
3455,KY,Kentucky
3456,KY,Kentucky
3457,KY,Kentucky
3458,KY,Kentucky
3459,KY,Kentucky
3460,KY,Kentucky
3461,KY,Kentucky
3462,KY,Kentucky
3463,KY,Kentucky
3464,KY,Kentucky
3465,KY,Kentucky
3466,KY,Kentucky
3467,KY,Kentucky
3468,KY,Kentucky
3469,KY,Kentucky
3470,KY,Kentucky
3471,KY,Kentucky
3472,KY,Kentucky
3473,KY,Kentucky
3474,KY,Kentucky
3475,KY,Kentucky
3476,KY,Kentucky
3477,KY,Kentucky
3478,KY,Kentucky
3479,KY,Kentucky
3480,KY,Kentucky
3481,KY,Kentucky
3482,KY,Kentucky
3483,KY,Kentucky
3484,KY,Kentucky
3485,KY,Kentucky
3486,KY,Kentucky
3487,KY,Kentucky
3488,KY,Kentucky
3489,KY,Kentucky
3490,KY,Kentucky
3491,KY,Kentucky
3492,KY,Kentucky
3493,KY,Kentucky
3494,KY,Kentucky
3495,KY,Kentucky
3496,KY,Kentucky
3497,KY,Kentucky
3498,KY,Kentucky
3499,KY,Kentucky
3500,KY,Kentucky
7561,KY,Kentucky
7562,KY,Kentucky
7563,KY,Kentucky
7564,KY,Kentucky
7565,KY,Kentucky
7566,KY,Kentucky
7567,KY,Kentucky
7568,KY,Kentucky
7569,KY,Kentucky
7570,KY,Kentucky
7571,KY,Kentucky
7572,KY,Kentucky
7573,KY,Kentucky
7574,KY,Kentucky
7575,KY,Kentucky
7576,KY,Kentucky
7577,KY,Kentucky
7578,KY,Kentucky
7579,KY,Kentucky
7580,KY,Kentucky
7581,KY,Kentucky
7582,KY,Kentucky
7583,KY,Kentucky
7584,KY,Kentucky
7585,KY,Kentucky
7586,KY,Kentucky
7587,KY,Kentucky
7588,KY,Kentucky
7589,KY,Kentucky
7590,KY,Kentucky
7591,KY,Kentucky
7592,KY,Kentucky
7593,KY,Kentucky
7594,KY,Kentucky
7595,KY,Kentucky
7596,KY,Kentucky
7597,KY,Kentucky
7598,KY,Kentucky
7599,KY,Kentucky
7600,KY,Kentucky
7601,KY,Kentucky
7602,KY,Kentucky
7603,KY,Kentucky
7604,KY,Kentucky
7605,KY,Kentucky
7606,KY,Kentucky
7607,KY,Kentucky
7608,KY,Kentucky
7609,KY,Kentucky
7610,KY,Kentucky
7611,KY,Kentucky
7612,KY,Kentucky
7613,KY,Kentucky
7614,KY,Kentucky
7615,KY,Kentucky
7616,KY,Kentucky
7617,KY,Kentucky
7618,KY,Kentucky
7619,KY,Kentucky
7620,KY,Kentucky
7621,KY,Kentucky
7622,KY,Kentucky
7623,KY,Kentucky
7624,KY,Kentucky
7625,KY,Kentucky
7626,KY,Kentucky
7627,KY,Kentucky
7628,KY,Kentucky
7629,KY,Kentucky
7630,KY,Kentucky
2941,LA,Louisiana
2942,LA,Louisiana
2943,LA,Louisiana
2944,LA,Louisiana
2945,LA,Louisiana
2946,LA,Louisiana
2947,LA,Louisiana
2948,LA,Louisiana
2949,LA,Louisiana
2950,LA,Louisiana
2951,LA,Louisiana
2952,LA,Louisiana
2953,LA,Louisiana
2954,LA,Louisiana
2955,LA,Louisiana
2956,LA,Louisiana
2957,LA,Louisiana
2958,LA,Louisiana
2959,LA,Louisiana
2960,LA,Louisiana
2961,LA,Louisiana
2962,LA,Louisiana
2963,LA,Louisiana
2964,LA,Louisiana
2965,LA,Louisiana
2966,LA,Louisiana
2967,LA,Louisiana
2968,LA,Louisiana
2969,LA,Louisiana
2970,LA,Louisiana
2971,LA,Louisiana
2972,LA,Louisiana
2973,LA,Louisiana
2974,LA,Louisiana
2975,LA,Louisiana
2976,LA,Louisiana
2977,LA,Louisiana
2978,LA,Louisiana
2979,LA,Louisiana
2980,LA,Louisiana
2981,LA,Louisiana
2982,LA,Louisiana
2983,LA,Louisiana
2984,LA,Louisiana
2985,LA,Louisiana
2986,LA,Louisiana
2987,LA,Louisiana
2988,LA,Louisiana
2989,LA,Louisiana
2990,LA,Louisiana
2991,LA,Louisiana
2992,LA,Louisiana
2993,LA,Louisiana
2994,LA,Louisiana
2995,LA,Louisiana
2996,LA,Louisiana
2997,LA,Louisiana
2998,LA,Louisiana
2999,LA,Louisiana
3000,LA,Louisiana
3001,LA,Louisiana
3002,LA,Louisiana
3003,LA,Louisiana
3004,LA,Louisiana
3005,LA,Louisiana
3006,LA,Louisiana
3007,LA,Louisiana
3008,LA,Louisiana
3009,LA,Louisiana
3010,LA,Louisiana
7071,LA,Louisiana
7072,LA,Louisiana
7073,LA,Louisiana
7074,LA,Louisiana
7075,LA,Louisiana
7076,LA,Louisiana
7077,LA,Louisiana
7078,LA,Louisiana
7079,LA,Louisiana
7080,LA,Louisiana
7081,LA,Louisiana
7082,LA,Louisiana
7083,LA,Louisiana
7084,LA,Louisiana
7085,LA,Louisiana
7086,LA,Louisiana
7087,LA,Louisiana
7088,LA,Louisiana
7089,LA,Louisiana
7090,LA,Louisiana
7091,LA,Louisiana
7092,LA,Louisiana
7093,LA,Louisiana
7094,LA,Louisiana
7095,LA,Louisiana
7096,LA,Louisiana
7097,LA,Louisiana
7098,LA,Louisiana
7099,LA,Louisiana
7100,LA,Louisiana
7101,LA,Louisiana
7102,LA,Louisiana
7103,LA,Louisiana
7104,LA,Louisiana
7105,LA,Louisiana
7106,LA,Louisiana
7107,LA,Louisiana
7108,LA,Louisiana
7109,LA,Louisiana
7110,LA,Louisiana
7111,LA,Louisiana
7112,LA,Louisiana
7113,LA,Louisiana
7114,LA,Louisiana
7115,LA,Louisiana
7116,LA,Louisiana
7117,LA,Louisiana
7118,LA,Louisiana
7119,LA,Louisiana
7120,LA,Louisiana
7121,LA,Louisiana
7122,LA,Louisiana
7123,LA,Louisiana
7124,LA,Louisiana
7125,LA,Louisiana
7126,LA,Louisiana
7127,LA,Louisiana
7128,LA,Louisiana
7129,LA,Louisiana
7130,LA,Louisiana
7131,LA,Louisiana
7132,LA,Louisiana
7133,LA,Louisiana
7134,LA,Louisiana
7135,LA,Louisiana
7136,LA,Louisiana
7137,LA,Louisiana
7138,LA,Louisiana
7139,LA,Louisiana
7140,LA,Louisiana
2661,MA,Massachusetts
2662,MA,Massachusetts
2663,MA,Massachusetts
2664,MA,Massachusetts
2665,MA,Massachusetts
2666,MA,Massachusetts
2667,MA,Massachusetts
2668,MA,Massachusetts
2669,MA,Massachusetts
2670,MA,Massachusetts
2671,MA,Massachusetts
2672,MA,Massachusetts
2673,MA,Massachusetts
2674,MA,Massachusetts
2675,MA,Massachusetts
2676,MA,Massachusetts
2677,MA,Massachusetts
2678,MA,Massachusetts
2679,MA,Massachusetts
2680,MA,Massachusetts
2681,MA,Massachusetts
2682,MA,Massachusetts
2683,MA,Massachusetts
2684,MA,Massachusetts
2685,MA,Massachusetts
2686,MA,Massachusetts
2687,MA,Massachusetts
2688,MA,Massachusetts
2689,MA,Massachusetts
2690,MA,Massachusetts
2691,MA,Massachusetts
2692,MA,Massachusetts
2693,MA,Massachusetts
2694,MA,Massachusetts
2695,MA,Massachusetts
2696,MA,Massachusetts
2697,MA,Massachusetts
2698,MA,Massachusetts
2699,MA,Massachusetts
2700,MA,Massachusetts
2701,MA,Massachusetts
2702,MA,Massachusetts
2703,MA,Massachusetts
2704,MA,Massachusetts
2705,MA,Massachusetts
2706,MA,Massachusetts
2707,MA,Massachusetts
2708,MA,Massachusetts
2709,MA,Massachusetts
2710,MA,Massachusetts
2711,MA,Massachusetts
2712,MA,Massachusetts
2713,MA,Massachusetts
2714,MA,Massachusetts
2715,MA,Massachusetts
2716,MA,Massachusetts
2717,MA,Massachusetts
2718,MA,Massachusetts
2719,MA,Massachusetts
2720,MA,Massachusetts
2721,MA,Massachusetts
2722,MA,Massachusetts
