customer_id,order_date,order_id,total_price
8607,08-04-2024,2007,2927.04
8683,08-04-2024,14912,1717.19
8915,08-04-2024,5561,2818.12
9196,08-04-2024,2484,999.34
9293,08-04-2024,11294,7778.37
9562,08-04-2024,12841,2147.5
379,09-04-2024,6436,5782.34
427,09-04-2024,11410,1100.68
701,09-04-2024,14960,998.6
1019,09-04-2024,3021,1013.16
1071,09-04-2024,14433,2665.53
1082,09-04-2024,2398,860.11
1261,09-04-2024,10398,1508.62
1525,09-04-2024,8669,4389.7
1540,09-04-2024,12651,1198.8
1899,09-04-2024,7014,656.71
2581,09-04-2024,823,1184.82
2617,09-04-2024,11692,2643.6
2692,09-04-2024,1541,938.72
2899,09-04-2024,6817,1823.76
3110,09-04-2024,5513,699.59
3190,09-04-2024,6513,884.51
3242,09-04-2024,12977,1364.94
3435,09-04-2024,5093,457.11
3857,09-04-2024,14565,52.68
3989,09-04-2024,11518,2832.78
4241,09-04-2024,1592,2634.04
4405,09-04-2024,10063,1769.36
4433,09-04-2024,2298,2390.04
4614,09-04-2024,8178,4891.18
5330,09-04-2024,12285,3132.03
5334,09-04-2024,1190,663.21
5757,09-04-2024,6943,297.74
5790,09-04-2024,7204,610.16
6117,09-04-2024,12,2758.88
6367,09-04-2024,6863,2429.6
6677,09-04-2024,11679,277.34
6773,09-04-2024,1643,7658.01
6926,09-04-2024,10860,2289.24
7024,09-04-2024,695,1783.1
7307,09-04-2024,10440,3291.98
7322,09-04-2024,13677,458.31
7354,09-04-2024,6827,255.51
7699,09-04-2024,2059,363.27
7911,09-04-2024,12433,597
8248,09-04-2024,3974,7527.44
8660,09-04-2024,3020,6367.34
8976,09-04-2024,10107,7695.84
9107,09-04-2024,1271,687.17
9183,09-04-2024,8535,6783.46
9748,09-04-2024,13459,7387.69
81,10-04-2024,9152,2179.65
280,10-04-2024,2788,6347.16
343,10-04-2024,10299,7565.6
677,10-04-2024,1956,2994.99
734,10-04-2024,9538,1806.5
860,10-04-2024,10798,1270.77
1142,10-04-2024,10554,9386.18
1177,10-04-2024,11374,2709.44
1946,10-04-2024,13895,1011.32
2526,10-04-2024,3606,742.59
2602,10-04-2024,6740,785.88
2715,10-04-2024,12837,4211.16
2976,10-04-2024,3234,485.44
3411,10-04-2024,3203,2964.4
3454,10-04-2024,5285,4739.7
3835,10-04-2024,10441,4326
3972,10-04-2024,6767,4581.86
4689,10-04-2024,5422,2902.32
4894,10-04-2024,77,2595.57
4995,10-04-2024,8537,2263.7
5581,10-04-2024,13190,4487.49
5849,10-04-2024,14884,1110.63
5901,10-04-2024,4028,801.84
6186,10-04-2024,12794,2838.87
6226,10-04-2024,708,1546.05
6333,10-04-2024,14255,3276.9
6360,10-04-2024,13858,4851.55
7645,10-04-2024,12175,1027.95
7680,10-04-2024,8482,1632.86
7754,10-04-2024,13148,6154.64
8199,10-04-2024,9042,998.16
8268,10-04-2024,13174,2737.68
8691,10-04-2024,2383,4531
9022,10-04-2024,14979,325.51
9481,10-04-2024,6634,412.88
9546,10-04-2024,7386,665
9749,10-04-2024,9377,419.95
85,11-04-2024,924,672.63
801,11-04-2024,11746,1484
1289,11-04-2024,4196,1172.64
1417,11-04-2024,10328,5649.12
1860,11-04-2024,7396,6288.84
1938,11-04-2024,9594,1365.27
2043,11-04-2024,1637,1568.17
3000,11-04-2024,13072,4310.08
3202,11-04-2024,14651,8540.01
3346,11-04-2024,1567,2334.24
3545,11-04-2024,6283,1901.32
3708,11-04-2024,1064,1983.58
3766,11-04-2024,6542,6137.53
4355,11-04-2024,10528,5210.82
4392,11-04-2024,293,5455.5
4806,11-04-2024,9678,1584.73
4901,11-04-2024,8140,3539.68
5570,11-04-2024,13229,6096.33
5704,11-04-2024,3920,6427.51
6012,11-04-2024,6358,5200.32
6032,11-04-2024,192,6009.52
6092,11-04-2024,8118,3837.12
6124,11-04-2024,14150,2498.94
6650,11-04-2024,2461,3735.72
7050,11-04-2024,11320,531.48
7242,11-04-2024,11287,303.7
7438,11-04-2024,7367,5773.39
7477,11-04-2024,3059,3106.12
7746,11-04-2024,4976,2698.25
7900,11-04-2024,2889,4469.15
8277,11-04-2024,7369,7027.1
8412,11-04-2024,7231,587.96
8669,11-04-2024,8135,1690.8
8941,11-04-2024,14716,8485.2
9507,11-04-2024,1379,951.92
9643,11-04-2024,2306,5909.15
183,12-04-2024,8681,7966.98
414,12-04-2024,3194,1095.03
1037,12-04-2024,2272,2589.45
1382,12-04-2024,11153,5753.76
1694,12-04-2024,6675,689.64
1820,12-04-2024,4234,3941.44
2035,12-04-2024,8594,401.1
3250,12-04-2024,8737,668.54
4052,12-04-2024,3541,3910.27
4313,12-04-2024,8592,1942.16
4770,12-04-2024,1133,315.64
4796,12-04-2024,9939,5961.51
4904,12-04-2024,12409,3858.8
5089,12-04-2024,6057,998.31
5285,12-04-2024,8129,3077.34
5348,12-04-2024,3687,1673.2
5367,12-04-2024,11586,482.08
5477,12-04-2024,4796,5858.56
5548,12-04-2024,12725,4765.5
6252,12-04-2024,13785,2073.93
6619,12-04-2024,5913,7131.74
6876,12-04-2024,1787,3472.58
6996,12-04-2024,5155,1043.72
7505,12-04-2024,3262,2505.92
7980,12-04-2024,7086,4089.04
8218,12-04-2024,2212,2081.12
8447,12-04-2024,8096,239.68
8526,12-04-2024,10750,1943.52
8621,12-04-2024,9458,369.23
8747,12-04-2024,11175,6379.55
8777,12-04-2024,5758,9855.82
9044,12-04-2024,10148,429.98
9303,12-04-2024,682,3145.58
9870,12-04-2024,8403,3005.3
9881,12-04-2024,5576,4828.68
9918,12-04-2024,8514,162.84
99,13-04-2024,6486,107.13
230,13-04-2024,1118,4932.7
315,13-04-2024,669,1818.06
445,13-04-2024,1186,4299.39
455,13-04-2024,11711,5352.9
987,13-04-2024,11527,3726.7
988,13-04-2024,11949,4191.8
1021,13-04-2024,608,839.07
1153,13-04-2024,10445,1025.28
1380,13-04-2024,12973,9694.1
1824,13-04-2024,11769,784.4
1902,13-04-2024,9188,4364.7
2232,13-04-2024,14154,1816.36
2333,13-04-2024,3458,6668.85
2713,13-04-2024,7233,2454.33
2925,13-04-2024,4917,917.67
2988,13-04-2024,12208,1469.28
3141,13-04-2024,12749,4851.1
3320,13-04-2024,10499,4705
3662,13-04-2024,1270,8141
4058,13-04-2024,14011,2686.12
4133,13-04-2024,14672,369.6
4139,13-04-2024,3662,6424.12
4520,13-04-2024,2849,1838.19
4660,13-04-2024,1994,1249.18
5372,13-04-2024,10852,3360.35
5669,13-04-2024,1752,5313.48
6395,13-04-2024,14106,2317.8
6547,13-04-2024,10544,1817.25
6759,13-04-2024,5983,4868.7
7510,13-04-2024,8243,2691.17
7600,13-04-2024,13340,5321.7
7809,13-04-2024,14933,3842.43
8743,13-04-2024,8119,8752.63
8864,13-04-2024,7211,2090.16
8871,13-04-2024,11456,2972.28
9486,13-04-2024,6234,2607.62
9947,13-04-2024,5119,1264.55
67,14-04-2024,14683,2014.51
231,14-04-2024,4228,1521.18
562,14-04-2024,6076,161.9
562,14-04-2024,13338,758.53
762,14-04-2024,6695,3545.57
916,14-04-2024,10452,933.48
1018,14-04-2024,13055,2829.6
1100,14-04-2024,930,951.65
1244,14-04-2024,5451,1786.45
1473,14-04-2024,2718,4614.39
1593,14-04-2024,3419,1635.15
1758,14-04-2024,130,118.55
1774,14-04-2024,4090,6881.6
2371,14-04-2024,14428,2328.72
3350,14-04-2024,13103,1635.65
3433,14-04-2024,5887,4621.44
3774,14-04-2024,14534,1388.8
4223,14-04-2024,3205,2886.42
4268,14-04-2024,4197,1092.54
4277,14-04-2024,1105,247.87
4541,14-04-2024,4780,2698.3
4655,14-04-2024,3351,4445.82
5398,14-04-2024,7469,1944.53
5444,14-04-2024,3761,3960.81
5531,14-04-2024,7084,2776.41
5600,14-04-2024,9760,1462.68
5624,14-04-2024,6366,991.87
5979,14-04-2024,5273,294.36
6021,14-04-2024,1398,8923.77
6153,14-04-2024,2263,204.53
6493,14-04-2024,377,6208.72
6589,14-04-2024,4967,5504.56
6656,14-04-2024,5881,2690.04
6720,14-04-2024,3923,1547
6932,14-04-2024,9432,1979.2
7114,14-04-2024,14269,679.2
7384,14-04-2024,5173,1816.4
7575,14-04-2024,6006,4749.1
7891,14-04-2024,8398,375.84
8195,14-04-2024,5078,1970.88
8442,14-04-2024,2379,6441.3
8959,14-04-2024,6521,3008.61
9050,14-04-2024,11203,1039.64
9258,14-04-2024,9003,1860.12
9315,14-04-2024,13980,8340.84
9344,14-04-2024,3524,3403.62
203,15-04-2024,369,1110
291,15-04-2024,2346,1967.07
412,15-04-2024,13335,1927.92
932,15-04-2024,6236,6891.5
1145,15-04-2024,4147,1215.18
1556,15-04-2024,2546,3357.48
1753,15-04-2024,12411,1616.48
2008,15-04-2024,11571,4456.65
3263,15-04-2024,697,673.52
3768,15-04-2024,3570,4459.76
3824,15-04-2024,7255,1856.74
3910,15-04-2024,4146,781.56
4023,15-04-2024,5048,1641.1
4311,15-04-2024,8509,4522.5
4650,15-04-2024,12100,1040.49
4788,15-04-2024,10611,4365.66
4993,15-04-2024,3737,1502.05
5005,15-04-2024,13668,4610.59
5107,15-04-2024,11484,2873.8
5228,15-04-2024,12562,208.51
5353,15-04-2024,14243,2353.89
5768,15-04-2024,14251,7959.68
5828,15-04-2024,4929,4334.3
5935,15-04-2024,9352,1651.56
6283,15-04-2024,5789,4968.45
6341,15-04-2024,11174,3466.3
6494,15-04-2024,3987,74.22
6520,15-04-2024,3183,3278.97
6526,15-04-2024,14025,6994.6
7159,15-04-2024,7153,1406.24
7221,15-04-2024,2983,4681.4
7229,15-04-2024,939,7040.68
7459,15-04-2024,6340,7143.04
7726,15-04-2024,323,2615.13
7782,15-04-2024,12301,878.93
7945,15-04-2024,473,236.04
8198,15-04-2024,367,3868.15
8418,15-04-2024,11293,4542.3
8853,15-04-2024,14579,1353.04
8982,15-04-2024,8772,3472.44
9109,15-04-2024,4024,480.3
9425,15-04-2024,9506,274.32
794,16-04-2024,6168,127.93
952,16-04-2024,12641,3651.78
1025,16-04-2024,13462,5232.12
1104,16-04-2024,13940,1878.3
1243,16-04-2024,9703,633.22
1297,16-04-2024,10481,3239.21
1311,16-04-2024,5716,1016.12
1340,16-04-2024,11080,1557.94
1699,16-04-2024,8779,1502.28
2138,16-04-2024,7858,1177.6
2507,16-04-2024,153,970.05
2704,16-04-2024,14816,1305.72
2761,16-04-2024,10980,1555.32
2819,16-04-2024,8506,825.45
3018,16-04-2024,10456,1616.46
3094,16-04-2024,12231,4240.65
3303,16-04-2024,14901,5070.34
3306,16-04-2024,8039,3095.12
3627,16-04-2024,9908,400.12
3865,16-04-2024,4990,3246.25
4621,16-04-2024,12533,279.8
4871,16-04-2024,3117,1943.01
4962,16-04-2024,9053,1436.65
5247,16-04-2024,3350,1987.14
5904,16-04-2024,9430,1622.79
6037,16-04-2024,3639,338.2
6257,16-04-2024,9374,2853.56
6303,16-04-2024,6404,2820.37
6442,16-04-2024,4275,1655.5
6531,16-04-2024,10232,210.4
6595,16-04-2024,8501,1315.3
6756,16-04-2024,6902,4404.3
6762,16-04-2024,2211,2635.81
7081,16-04-2024,7207,1657.26
8057,16-04-2024,2117,2869.6
8366,16-04-2024,482,1161.2
8659,16-04-2024,820,5623.5
8782,16-04-2024,8259,6957.04
8847,16-04-2024,10339,1486.91
9279,16-04-2024,12483,5932.71
9447,16-04-2024,3228,6102.3
9563,16-04-2024,9552,605.58
760,17-04-2024,13088,565.6
815,17-04-2024,1715,955.84
1268,17-04-2024,145,200.38
1677,17-04-2024,12817,5586.84
1877,17-04-2024,6876,7084.02
1983,17-04-2024,5465,712.07
2238,17-04-2024,8377,725.08
2491,17-04-2024,2592,1722.26
2655,17-04-2024,12862,989.28
2751,17-04-2024,12688,5381.76
2773,17-04-2024,4681,4125.66
2848,17-04-2024,5044,1251.04
2948,17-04-2024,553,4600.71
3029,17-04-2024,1976,852.72
3455,17-04-2024,2717,3051.56
3532,17-04-2024,6458,311.04
3793,17-04-2024,6545,829.85
3950,17-04-2024,7610,1826.34
4101,17-04-2024,1011,439.78
4122,17-04-2024,11164,2306.67
4453,17-04-2024,12163,3186.78
4520,17-04-2024,10838,2523.45
4646,17-04-2024,4462,4540.83
4859,17-04-2024,12782,4793.76
4873,17-04-2024,13923,2739.21
5417,17-04-2024,14625,1147.48
5559,17-04-2024,3165,3436
6111,17-04-2024,7488,1716.56
6141,17-04-2024,9104,417.7
6344,17-04-2024,12871,3263.8
6568,17-04-2024,10949,1624.52
6728,17-04-2024,14757,1513.2
6736,17-04-2024,12185,1990.71
6751,17-04-2024,11045,3790.82
6817,17-04-2024,4517,8964.81
7139,17-04-2024,11008,868
7188,17-04-2024,859,5002.95
7196,17-04-2024,13662,3974.1
7253,17-04-2024,8225,4386
7805,17-04-2024,4850,1710.63
7901,17-04-2024,13515,5286.66
8784,17-04-2024,8630,6817.49
8935,17-04-2024,2948,983.82
8950,17-04-2024,11812,1029.48
9222,17-04-2024,3839,716.52
915,18-04-2024,2587,3560.28
2250,18-04-2024,11004,5629.61
2262,18-04-2024,4430,2153.73
2380,18-04-2024,10153,2164.14
2475,18-04-2024,7066,6243.72
2706,18-04-2024,8791,3230.7
3370,18-04-2024,8478,179.79
3591,18-04-2024,9451,4384.94
3934,18-04-2024,2360,3824.44
3981,18-04-2024,2261,7199.21
4263,18-04-2024,10327,4917.86
4812,18-04-2024,5562,3998.16
5120,18-04-2024,11939,1105.48
5317,18-04-2024,2197,2721.44
6324,18-04-2024,2537,478.36
6445,18-04-2024,11729,5470.8
7016,18-04-2024,9663,3558.06
7838,18-04-2024,3280,283.36
7914,18-04-2024,544,87.95
8102,18-04-2024,10224,1173.1
8214,18-04-2024,1079,213.12
8237,18-04-2024,13265,846.03
8831,18-04-2024,343,807.98
9360,18-04-2024,3089,111.08
9593,18-04-2024,9844,283
9834,18-04-2024,7318,2430.54
9933,18-04-2024,11530,1696.22
8,19-04-2024,6030,1650.96
212,19-04-2024,559,3038.64
450,19-04-2024,13166,6436.72
551,19-04-2024,5494,927.04
806,19-04-2024,3935,2772.72
989,19-04-2024,13376,2753.64
1896,19-04-2024,12386,1721.37
2452,19-04-2024,14575,3836.64
2747,19-04-2024,12318,1306.78
2755,19-04-2024,12405,4711.89
2866,19-04-2024,13754,6358.86
3106,19-04-2024,11266,2490.16
3329,19-04-2024,12189,252.77
3703,19-04-2024,7542,1571.7
3715,19-04-2024,7892,4451.52
3982,19-04-2024,5268,356.96
4631,19-04-2024,4203,941.75
4701,19-04-2024,1528,2550.08
4711,19-04-2024,8862,3981.76
4830,19-04-2024,10985,524.44
5006,19-04-2024,66,4090.87
5221,19-04-2024,5406,1317.92
5452,19-04-2024,1394,5264.51
5579,19-04-2024,13582,5415.4
5599,19-04-2024,8913,2632.76
5875,19-04-2024,3815,5515.48
6021,19-04-2024,13378,1630.62
6438,19-04-2024,6851,1448.72
6881,19-04-2024,10416,3126.07
7115,19-04-2024,2838,5876.24
7509,19-04-2024,11007,2247.94
7615,19-04-2024,14538,572.2
7635,19-04-2024,1446,1069.46
8044,19-04-2024,12110,1417.68
8117,19-04-2024,3845,2902.68
8286,19-04-2024,1609,5679.5
8361,19-04-2024,5506,4352
8476,19-04-2024,7652,331.29
8615,19-04-2024,12937,1866.72
8631,19-04-2024,7886,1004.38
8719,19-04-2024,10894,1582.89
8765,19-04-2024,12718,198.72
9051,19-04-2024,2239,3410.4
9807,19-04-2024,12740,6166.8
9822,19-04-2024,9580,649.64
9866,19-04-2024,13813,259.29
159,20-04-2024,9085,8838.39
795,20-04-2024,8143,1825
1337,20-04-2024,14337,3247.02
2041,20-04-2024,8468,417
2374,20-04-2024,3484,802.36
2385,20-04-2024,9158,3104.48
2431,20-04-2024,12391,6094.62
2495,20-04-2024,10762,3475.44
2619,20-04-2024,108,3963.61
2997,20-04-2024,3897,1602.72
3078,20-04-2024,8488,1642.4
3698,20-04-2024,14414,76.08
3721,20-04-2024,12544,1324.3
3957,20-04-2024,2733,295.35
3959,20-04-2024,11845,1020.02
4089,20-04-2024,8819,1476.54
4336,20-04-2024,14771,3407.9
5190,20-04-2024,1719,1671.99
5692,20-04-2024,2545,3784.95
5879,20-04-2024,14151,1237.55
6326,20-04-2024,12835,3515.82
6577,20-04-2024,2725,3752.2
7586,20-04-2024,9628,5482.8
7617,20-04-2024,8607,4511.95
7660,20-04-2024,11280,114.34
8067,20-04-2024,7792,1583.1
8170,20-04-2024,1268,2393.16
8318,20-04-2024,13261,1902.03
8504,20-04-2024,10548,2143.25
9026,20-04-2024,8224,3799.42
9075,20-04-2024,14675,327.77
9769,20-04-2024,723,1746.1
359,21-04-2024,14120,274.72
678,21-04-2024,10419,628.55
721,21-04-2024,5448,536.94
773,21-04-2024,11531,5521.5
808,21-04-2024,6166,2296.56
829,21-04-2024,7166,557.64
974,21-04-2024,8404,5908.03
1517,21-04-2024,6415,4594.7
1665,21-04-2024,13710,7589.44
1742,21-04-2024,5856,4067.24
1782,21-04-2024,14194,4089.84
1857,21-04-2024,2907,4832.2
2847,21-04-2024,703,1832.35
2982,21-04-2024,1996,3515.3
3555,21-04-2024,14504,632.58
3656,21-04-2024,12536,1130.4
3743,21-04-2024,3912,3721.78
4027,21-04-2024,8864,4029.95
4273,21-04-2024,11986,1164.94
4439,21-04-2024,13918,3936.31
4569,21-04-2024,14354,3239.28
4641,21-04-2024,2580,2140.44
5012,21-04-2024,13299,3594.96
5202,21-04-2024,12200,4082.04
5652,21-04-2024,10510,7532.96
5783,21-04-2024,14588,7457.36
5971,21-04-2024,2891,1483.9
6741,21-04-2024,10179,2171.86
6967,21-04-2024,13366,992.68
7456,21-04-2024,9923,5814.24
7625,21-04-2024,6233,1920.64
7698,21-04-2024,3535,5165.16
7912,21-04-2024,6744,1248.76
8207,21-04-2024,5545,959.37
8411,21-04-2024,267,6506.4
9075,21-04-2024,4019,478.38
9613,21-04-2024,8893,4986.72
9701,21-04-2024,3610,259.08
9794,21-04-2024,448,2971.71
192,22-04-2024,12721,173.13
417,22-04-2024,7916,2393.3
435,22-04-2024,1524,8768
511,22-04-2024,1052,2060.57
552,22-04-2024,6169,2342.48
650,22-04-2024,496,5794.02
863,22-04-2024,8872,4843.85
1065,22-04-2024,6181,3179.25
1117,22-04-2024,5714,1791.5
1273,22-04-2024,8927,1601.55
1459,22-04-2024,13636,5647.68
1617,22-04-2024,7438,4000.24
1954,22-04-2024,12820,5150.41
2539,22-04-2024,2009,8267.7
2700,22-04-2024,6623,7994.92
2832,22-04-2024,7307,2571.38
3331,22-04-2024,5516,1157.32
3413,22-04-2024,4926,675.13
3729,22-04-2024,11617,8939.53
3863,22-04-2024,14390,4101.75
4096,22-04-2024,9388,1191.76
4518,22-04-2024,7634,1592.24
4625,22-04-2024,374,4138.16
4869,22-04-2024,10115,1576.64
5468,22-04-2024,10399,4459.26
5641,22-04-2024,2127,1515.81
6311,22-04-2024,12479,310.57
6461,22-04-2024,1338,2409.76
6471,22-04-2024,6446,2876.72
6591,22-04-2024,9601,6093.9
7020,22-04-2024,13069,1436.51
7112,22-04-2024,9788,1633.89
8313,22-04-2024,5409,2567.58
8342,22-04-2024,9441,6283.97
8626,22-04-2024,525,5016.36
8718,22-04-2024,7300,413.44
9250,22-04-2024,11237,159.74
9641,22-04-2024,13494,239.28
359,23-04-2024,1669,5458.6
594,23-04-2024,14515,1574.66
841,23-04-2024,10444,2329.84
1403,23-04-2024,10455,5971.12
1515,23-04-2024,11578,2020.34
1582,23-04-2024,11773,2706.48
1889,23-04-2024,5343,3106.9
1973,23-04-2024,9899,8961.03
2461,23-04-2024,382,7580.88
2715,23-04-2024,2208,1807.4
3276,23-04-2024,6932,3877.04
3301,23-04-2024,308,241.3
4075,23-04-2024,8674,4445.34
4561,23-04-2024,1521,913.06
4593,23-04-2024,407,4580.16
5165,23-04-2024,14991,3132.99
5184,23-04-2024,911,270.4
5245,23-04-2024,2106,396.76
5760,23-04-2024,4397,233.04
5862,23-04-2024,7582,902.82
6332,23-04-2024,11200,2582.37
6722,23-04-2024,10228,6968.36
6803,23-04-2024,8315,3401.35
6994,23-04-2024,6031,5325.12
7322,23-04-2024,1238,1081.38
7458,23-04-2024,11310,926.6
7556,23-04-2024,5010,5617.67
7567,23-04-2024,2922,929.85
7658,23-04-2024,1566,3245.4
8001,23-04-2024,5348,2946.28
8880,23-04-2024,6261,1202.56
9266,23-04-2024,8825,5618.08
9707,23-04-2024,3093,6678.49
38,24-04-2024,1485,1793.44
60,24-04-2024,5858,2719.45
483,24-04-2024,13840,1229.79
563,24-04-2024,12490,3768.04
591,24-04-2024,12863,710.96
824,24-04-2024,10560,1203.79
913,24-04-2024,12577,1322.81
958,24-04-2024,12061,459.84
982,24-04-2024,1934,212.39
1016,24-04-2024,5397,813.42
1203,24-04-2024,12620,9972
1664,24-04-2024,10467,1802.1
1667,24-04-2024,2084,1502.24
1863,24-04-2024,13328,473.94
2749,24-04-2024,12102,3995.79
2869,24-04-2024,3514,415.8
3021,24-04-2024,13442,2224.98
3467,24-04-2024,14093,5764.08
3498,24-04-2024,12456,4943.61
4083,24-04-2024,8718,985.71
4733,24-04-2024,14708,2103.24
4791,24-04-2024,14618,4448.16
5292,24-04-2024,13726,5317.6
5623,24-04-2024,14808,5426.64
5638,24-04-2024,8390,1484.9
6280,24-04-2024,9422,5714.51
6339,24-04-2024,12616,6843.4
6397,24-04-2024,8409,5529.84
6766,24-04-2024,14547,1846.96
6911,24-04-2024,6163,2349.36
7681,24-04-2024,2226,2567.67
7718,24-04-2024,12524,2016.59
7777,24-04-2024,9090,4485.63
7895,24-04-2024,10113,793.46
7965,24-04-2024,12335,4392.72
8226,24-04-2024,337,1835.35
8533,24-04-2024,8271,5581.55
9112,24-04-2024,5733,5625.66
9192,24-04-2024,8563,852.96
9356,24-04-2024,1443,1537.94
9802,24-04-2024,13751,604.14
1271,25-04-2024,5664,1792.86
1401,25-04-2024,6979,8124.48
1652,25-04-2024,2380,663.12
1907,25-04-2024,9926,925.54
2839,25-04-2024,2396,4306.14
3021,25-04-2024,4556,2494.26
3671,25-04-2024,12796,3817.5
3812,25-04-2024,9670,6646.85
3992,25-04-2024,4225,5713.5
4056,25-04-2024,2086,1588.3
4095,25-04-2024,8448,876.72
4154,25-04-2024,12880,1562.97
4230,25-04-2024,14128,3887.81
4463,25-04-2024,1738,844.5
4760,25-04-2024,2480,6836.64
4814,25-04-2024,5414,4635.64
4884,25-04-2024,3876,3041.36
4957,25-04-2024,14821,6657.03
5719,25-04-2024,12836,7903.04
6050,25-04-2024,9457,4193.88
6482,25-04-2024,7425,6138.24
6509,25-04-2024,5520,5355.6
6516,25-04-2024,6096,957.72
6758,25-04-2024,10066,1728.16
7656,25-04-2024,9964,5039.3
7798,25-04-2024,1984,7118.24
8303,25-04-2024,14213,1576.8
8601,25-04-2024,11372,4606.44
8863,25-04-2024,6193,2258.22
9379,25-04-2024,441,6714.72
9674,25-04-2024,9190,221.3
9691,25-04-2024,1687,1101.55
9790,25-04-2024,8833,2281.08
9797,25-04-2024,651,565.7
9825,25-04-2024,5946,240.1
9977,25-04-2024,13697,3442.86
836,26-04-2024,13953,255.12
1072,26-04-2024,3756,4209.31
1103,26-04-2024,7947,4407.3
1202,26-04-2024,12249,6628.16
1224,26-04-2024,4524,7296.9
1527,26-04-2024,11430,1654.7
2424,26-04-2024,11915,2559.72
2613,26-04-2024,8923,1583.1
3488,26-04-2024,14145,645.45
3529,26-04-2024,2846,2657.4
3866,26-04-2024,102,6992.55
4066,26-04-2024,6305,2866.3
4084,26-04-2024,9878,472.49
4187,26-04-2024,9933,921.35
4565,26-04-2024,8294,2408.4
4615,26-04-2024,3853,1288.56
4666,26-04-2024,4846,3305.38
4849,26-04-2024,2052,2984.7
5778,26-04-2024,14254,4074.48
6079,26-04-2024,13424,1972.1
6176,26-04-2024,4713,1235.58
6322,26-04-2024,8609,5459.68
6558,26-04-2024,743,8390.16
6617,26-04-2024,11730,945.84
6679,26-04-2024,3065,1826.47
7190,26-04-2024,9365,1920.11
7339,26-04-2024,1805,5671.92
7595,26-04-2024,9638,8879.58
7721,26-04-2024,5900,2062.32
9158,26-04-2024,3446,4047.48
9368,26-04-2024,11022,4179.85
9444,26-04-2024,12338,2187.27
9555,26-04-2024,12366,3681.96
9995,26-04-2024,11077,8025.53
83,27-04-2024,13912,525.44
259,27-04-2024,5890,1464.91
603,27-04-2024,11879,1930.81
607,27-04-2024,2921,6132.64
608,27-04-2024,8139,9304.4
967,27-04-2024,10187,1281.45
1244,27-04-2024,10855,4869.06
1750,27-04-2024,7090,1790.61
1830,27-04-2024,7341,3114.84
2017,27-04-2024,11448,4594.14
2031,27-04-2024,8655,3331.7
2254,27-04-2024,5542,884
2266,27-04-2024,3233,838.24
2624,27-04-2024,7283,7749.96
2629,27-04-2024,7243,2660.91
3241,27-04-2024,9592,805.6
3586,27-04-2024,4451,3787.92
4370,27-04-2024,3300,1408.32
4782,27-04-2024,8748,3480.3
4801,27-04-2024,9873,3268.48
4896,27-04-2024,5857,6241.32
5032,27-04-2024,9747,2083.48
5437,27-04-2024,7092,4171.7
5976,27-04-2024,10534,7009.7
6062,27-04-2024,6958,3288.25
6596,27-04-2024,7637,6799.77
6872,27-04-2024,2290,1988.36
7055,27-04-2024,557,462.04
7117,27-04-2024,611,5474.77
7729,27-04-2024,11560,2562.93
7962,27-04-2024,5738,5765.28
7980,27-04-2024,11186,1931.2
8129,27-04-2024,12287,2716.8
8167,27-04-2024,11330,5888.03
9085,27-04-2024,3768,658.5
9513,27-04-2024,12319,8908.02
9536,27-04-2024,11572,4838.05
9627,27-04-2024,12623,2320.5
9863,27-04-2024,14713,2100.72
113,28-04-2024,2943,253.84
163,28-04-2024,2910,435.55
350,28-04-2024,8595,2614.83
381,28-04-2024,1448,2576.1
395,28-04-2024,11124,214.56
461,28-04-2024,9397,4476
598,28-04-2024,4425,7083.3
737,28-04-2024,14006,2899.72
937,28-04-2024,8710,9065.13
950,28-04-2024,7095,1802.85
986,28-04-2024,10703,6252.56
1290,28-04-2024,13043,387.92
1451,28-04-2024,5098,4815.08
1916,28-04-2024,12517,3486.79
1947,28-04-2024,9390,6455.68
2911,28-04-2024,6520,923.96
2977,28-04-2024,659,3257.21
3123,28-04-2024,1881,8707.32
3893,28-04-2024,6546,2545.3
4367,28-04-2024,7893,4423.28
4513,28-04-2024,6378,7113.15
4532,28-04-2024,7144,6070.86
5265,28-04-2024,718,3881.67
5468,28-04-2024,6125,2687.45
6949,28-04-2024,13550,2052.1
7439,28-04-2024,10743,1743.99
7454,28-04-2024,1356,4797.7
7489,28-04-2024,646,3975.12
8231,28-04-2024,2670,7806.78
8279,28-04-2024,5845,1055.88
8444,28-04-2024,221,4797.1
8580,28-04-2024,1887,1817.45
8953,28-04-2024,7313,5331.8
9314,28-04-2024,8186,5771.61
9453,28-04-2024,9993,4946.19
9490,28-04-2024,4353,1535.92
98,29-04-2024,14135,7800.75
139,29-04-2024,11401,1846.9
171,29-04-2024,3739,523.84
215,29-04-2024,318,7415.1
655,29-04-2024,5679,3914.84
744,29-04-2024,7725,66.36
1058,29-04-2024,7434,4005.55
1529,29-04-2024,12383,1196.49
2105,29-04-2024,577,786.45
2204,29-04-2024,8729,5057.42
2779,29-04-2024,6607,722.72
3481,29-04-2024,10128,5942.52
3851,29-04-2024,9453,5383.92
3886,29-04-2024,4244,6117.12
4016,29-04-2024,10457,541.84
4222,29-04-2024,3957,556.77
4506,29-04-2024,13586,1884.1
4782,29-04-2024,11447,2715.15
4915,29-04-2024,12245,3826.13
4957,29-04-2024,1229,206.04
5859,29-04-2024,605,857.78
6164,29-04-2024,12858,4416.75
6395,29-04-2024,2624,5109.42
