order_id,order_item_id,product_id,price_at_purchase,quantity
8612,18231,1921,21.33,3
14374,3987,1921,949.85,3
13861,18906,1922,25.86,3
13861,3610,1922,792.29,3
1832,4101,1923,246.7,3
4428,18854,1923,25.55,3
2741,18166,1924,20.84,3
4849,18304,1924,21.79,3
10229,18143,1924,20.75,3
8627,19385,1926,29.18,3
9740,3217,1926,888.11,3
13706,3756,1926,455.7,3
4258,18489,1927,23.07,3
10683,3648,1927,490.44,3
12744,18876,1927,25.69,3
2049,4183,1929,148.98,3
11440,18766,1929,24.85,3
11440,3247,1929,982.94,3
52,18488,1930,23.07,3
6220,19495,1930,29.86,3
7891,3857,1931,65.38,3
9596,18588,1931,23.76,3
9596,3150,1931,856.63,3
6394,3086,1932,741.48,3
14273,19249,1932,28.22,3
8626,3867,1933,749.82,3
3085,19292,1934,28.58,3
3938,4438,1934,548.63,3
4436,3125,1934,132.21,3
8390,4173,1935,454.82,3
9629,3449,1935,402.94,3
5170,19148,1936,27.55,3
9654,19218,1936,28.05,3
2492,18989,1937,26.52,3
10690,3986,1937,929.62,3
5367,18071,1939,20.3,3
13778,18635,1940,24.04,3
1681,18567,1941,23.61,3
1681,3875,1941,937.31,3
2989,19282,1942,28.48,3
8643,3319,1942,246.04,3
14029,18498,1942,23.13,3
954,18340,1943,22.04,3
4634,18236,1943,21.37,3
13998,18472,1944,22.94,3
9592,18452,1945,22.84,3
13734,4321,1945,42.6,3
696,19488,1946,29.83,3
5705,18318,1946,21.9,3
6371,19198,1946,27.93,3
14147,18512,1946,23.21,3
9757,3744,1947,879.58,3
13982,3601,1947,832.82,3
5184,3322,1949,455.82,3
5161,18291,1951,21.69,3
5967,19233,1951,28.14,3
9427,3463,1951,946.15,3
13666,18250,1952,21.46,3
2711,19046,1953,26.88,3
3329,3135,1954,724.4,3
8088,3574,1954,890.19,3
1104,3204,1955,860.73,3
10629,19378,1955,29.14,3
12130,18849,1955,25.5,3
11952,18543,1962,23.47,3
841,19407,1963,29.31,3
3591,3399,1963,830.91,3
2058,3673,1964,287.11,3
2431,19364,1965,29.07,3
5545,3519,1965,319.79,3
10062,18160,1965,20.83,3
812,3722,1966,633.94,3
8115,18952,1966,26.2,3
11242,18274,1966,21.59,3
11242,3611,1966,749.81,3
13813,3859,1966,86.43,3
14516,4355,1966,178.63,3
14433,4100,1967,887.81,3
2144,4263,1970,804.37,3
13452,3430,1970,179.13,3
13827,3180,1970,160,3
14638,3535,1970,817.71,3
4042,18576,1971,23.67,3
7569,4143,1971,280.93,3
11982,2986,1971,217.78,3
10602,18199,1972,21.08,3
2792,18151,1973,20.78,3
9204,3618,1973,867.57,3
7868,3407,1975,683.48,3
9445,18480,1975,23.03,3
1452,3026,1976,527.99,3
6117,4190,1976,452.94,3
7150,3994,1976,683.27,3
6487,4269,1979,289.08,3
10382,3584,1979,728.15,3
14309,18396,1979,22.5,3
14649,3920,1980,366.07,3
8529,18789,1981,25.01,3
9626,3817,1981,681.57,3
12039,18689,1981,24.37,3
10648,3904,1982,990.61,3
1735,4336,1984,319.13,3
2149,3798,1984,808.95,3
9380,3123,1985,197.23,3
11267,18652,1985,24.17,3
380,4089,1987,200.57,3
6342,3954,1987,66.45,3
6042,3186,1988,509.45,3
2226,3297,1989,855.89,3
2478,3929,1989,656.17,3
7497,18701,1989,24.44,3
7497,4073,1989,797.67,3
13551,18299,1989,21.77,3
7709,18468,1990,22.93,3
11035,18257,1991,21.5,3
11035,3400,1991,926.41,3
12306,18956,1991,26.21,3
10282,3553,1992,351.87,3
951,19335,1993,28.88,3
2789,19420,1993,29.35,3
6493,18408,1993,22.58,3
6493,4413,1993,261.24,3
10763,3560,1993,180.99,3
6513,4315,1996,293.79,3
8874,3925,1996,709.26,3
8958,18659,1996,24.2,3
4089,3674,1997,209.34,3
14784,3864,1997,822.47,3
4622,4085,1998,820.21,3
12279,19441,1998,29.48,3
13074,18688,1998,24.35,3
771,3919,1999,883.85,3
4046,4267,1999,691.43,3
7703,19200,2000,27.94,3
2831,5877,2,861,4
10724,5242,2,728.37,4
13546,5663,2,366.29,4
5783,19669,3,31.04,4
5783,5138,3,210.7,4
2551,19950,4,32.95,4
5479,4652,4,829.46,4
229,19876,7,32.47,4
1347,5403,10,175.39,4
5430,5170,10,629.53,4
1037,4783,11,766.2,4
11244,19926,12,32.76,4
13484,5358,13,749.73,4
4578,5678,15,445.04,4
10844,4813,15,909.91,4
3407,4619,20,45.24,4
9086,5401,21,306.4,4
14066,4994,22,269.62,4
4576,5789,23,345.46,4
9777,5834,23,564.65,4
11308,19803,23,31.97,4
14142,19630,23,30.75,4
10903,19851,24,32.28,4
239,19899,25,32.61,4
2968,4967,25,612.51,4
7316,5563,26,375.6,4
12915,19885,26,32.52,4
8483,5354,27,874.09,4
13241,5745,30,830.05,4
4470,4533,31,936.26,4
2760,5471,33,78.34,4
2887,4854,36,616.71,4
3312,19703,37,31.33,4
10884,5935,37,677.19,4
880,5966,39,633.59,4
8093,5804,39,818.4,4
664,5148,41,82.8,4
10587,19608,41,30.57,4
11608,19766,43,31.73,4
14451,5508,43,232.41,4
6334,5608,44,327.27,4
14966,19594,45,30.46,4
14966,5223,45,518.36,4
4128,5082,48,394.84,4
13033,5337,49,389.08,4
7366,5660,52,162.96,4
9095,5842,52,855.93,4
14920,4727,55,264.04,4
3726,4639,56,131.4,4
11802,19960,56,33,4
3555,5725,57,910.35,4
1009,19629,58,30.75,4
6127,5951,61,756.02,4
9537,19974,61,33.08,4
10716,4844,61,833.73,4
9566,5161,63,854.58,4
13825,4975,63,227.57,4
1814,5249,66,59.03,4
10610,5726,67,283.67,4
6262,19984,68,33.13,4
8805,5933,70,74.81,4
10750,5186,70,485.88,4
745,5361,72,526.46,4
4504,4470,73,991.18,4
469,4902,74,268.19,4
5049,4812,74,737.86,4
3104,5889,77,72.37,4
1166,4557,78,485.02,4
10565,19542,78,30.15,4
11532,5488,78,463.98,4
14391,5564,78,102.89,4
2112,19734,80,31.54,4
5461,5606,80,993.13,4
8230,4741,83,194.63,4
5668,4871,84,716.28,4
7412,5536,84,847.48,4
4368,4725,86,219.53,4
8648,5271,86,55.13,4
955,5659,91,549.02,4
6233,5197,91,480.16,4
10949,5021,93,406.13,4
2591,5010,94,689.2,4
6734,4447,94,785.69,4
5004,5551,95,853.4,4
10210,4983,95,395.94,4
2302,5355,96,469.65,4
3013,19674,96,31.08,4
5611,19725,97,31.45,4
14301,5313,98,343.74,4
11397,5826,99,690.12,4
5983,19590,100,30.43,4
12992,5139,103,314.21,4
13673,4726,103,691.59,4
5543,5891,104,665.29,4
7609,5179,104,280.09,4
14589,4717,104,581.27,4
12360,5166,105,170.85,4
270,5596,106,470.93,4
9860,5770,107,940.51,4
11086,19852,107,32.28,4
631,5978,108,120.36,4
4241,5812,108,909.58,4
4934,5630,108,454.95,4
10662,5612,108,104.74,4
11618,5946,108,218.77,4
12515,19915,109,32.68,4
3446,19879,110,32.49,4
8802,5406,110,749.31,4
12089,5185,110,561.01,4
5358,5706,111,200.63,4
3188,4874,113,591.11,4
10025,5288,113,425.36,4
9878,19983,114,33.12,4
4405,5679,116,438.91,4
5561,4637,117,704.53,4
5021,4913,118,897.82,4
7980,19745,121,31.59,4
11894,4979,121,748.73,4
12395,19987,121,33.13,4
3068,5874,122,857.89,4
11157,5901,123,741.68,4
1720,5550,125,949.57,4
4134,5575,125,117.29,4
12707,5275,125,537.36,4
514,5959,126,870.99,4
4518,5903,126,693.93,4
10654,19912,130,32.67,4
10654,5380,130,993.7,4
6589,5208,131,707.81,4
13431,4509,131,854.61,4
4472,4489,132,146.16,4
6815,5760,132,139.62,4
13543,5070,132,683.04,4
6351,5961,133,734.8,4
5907,5253,134,421.04,4
14162,19871,134,32.45,4
13921,4885,135,238.97,4
9218,19667,137,31.02,4
13491,19967,137,33.04,4
13491,5957,137,102.6,4
14030,19905,139,32.63,4
13412,4603,141,74.3,4
13864,5821,142,145.83,4
2651,5405,143,597.57,4
14310,4647,143,210.43,4
1755,4968,144,49.84,4
5965,19848,144,32.26,4
777,4853,145,867.9,4
9036,19872,146,32.45,4
1571,5970,147,811.48,4
8926,4698,148,495.06,4
3373,5762,150,841.69,4
5502,5296,150,778.77,4
5417,4549,151,163.2,4
10820,5866,151,449.56,4
14748,5619,155,537.16,4
14429,19602,157,30.5,4
5949,5026,158,843.4,4
6912,5113,158,464.4,4
6294,19573,160,30.33,4
8642,4890,161,252.64,4
6562,5540,162,80.73,4
2090,5906,164,879.1,4
13012,5150,166,685.06,4
11456,5968,167,743.07,4
14961,4792,167,756.96,4
1121,19845,169,32.25,4
9343,5503,169,538.21,4
5456,19772,170,31.78,4
1537,4996,172,958.51,4
9102,19942,172,32.88,4
9102,5944,172,454.38,4
1809,19858,173,32.32,4
11216,4530,175,450.24,4
11325,4863,175,692.93,4
903,5123,177,256.09,4
4938,4674,177,496.46,4
13759,5549,179,482.8,4
4451,4636,180,946.98,4
7173,4513,180,985.77,4
14891,4520,180,580.92,4
2107,4631,181,116.9,4
388,5182,187,236.75,4
14456,5457,188,755.84,4
7955,5876,189,324.64,4
5155,5209,190,260.93,4
11566,4951,191,765.12,4
6364,5483,192,549.36,4
9533,19951,192,32.95,4
9985,4827,192,875.86,4
10157,19620,193,30.65,4
5366,19982,194,33.12,4
9302,4845,194,867.61,4
7463,5546,196,863.9,4
2759,19815,197,32.07,4
2164,5160,199,577.14,4
12719,4706,199,547.42,4
3610,4733,200,64.77,4
11446,5674,201,561.2,4
2613,5061,202,441.68,4
13564,5811,202,380.48,4
11338,19944,203,32.89,4
7450,4576,205,81.41,4
1785,19543,206,30.17,4
13119,5013,206,918.65,4
461,4646,209,185.83,4
6851,5130,209,362.18,4
10002,19715,209,31.4,4
3291,5709,211,309.65,4
5876,19784,211,31.86,4
5876,5468,211,968.09,4
1718,19645,213,30.86,4
12026,19529,215,30.1,4
7875,4634,216,407.74,4
2290,5286,218,497.09,4
3509,5753,218,83.37,4
8343,5360,220,855.42,4
8788,4917,220,285.55,4
4337,5768,221,61.84,4
14867,5599,221,36.36,4
4790,19811,222,32.05,4
7803,4760,224,518.61,4
2342,4561,225,253.5,4
12937,5833,226,458.8,4
3642,5451,228,438.12,4
12549,4867,228,420.85,4
13468,4593,228,697.08,4
8474,19757,231,31.66,4
5856,19826,232,32.13,4
5856,5854,232,984.68,4
13009,19838,232,32.19,4
13009,4959,232,59.49,4
2514,19545,234,30.19,4
2514,5798,234,402.99,4
12748,5393,234,832.74,4
5055,4440,235,385.02,4
9942,4933,235,688.34,4
671,19888,237,32.54,4
3417,19753,237,31.62,4
11334,5710,237,288.12,4
9479,5875,238,541.44,4
1747,19738,240,31.56,4
1747,5120,240,797.18,4
2585,5902,240,260.64,4
6052,19936,240,32.84,4
1428,19520,241,30.04,4
1075,5032,242,98.11,4
5348,5915,242,736.57,4
7322,19828,242,32.14,4
10171,4617,242,523.28,4
12898,4611,242,914.41,4
14926,19654,244,30.96,4
11777,19903,245,32.63,4
10470,5086,246,684.42,4
13910,5167,248,822.72,4
1133,19521,249,30.05,4
1753,5519,249,73,4
11036,19560,249,30.26,4
10233,5638,250,433.12,4
1393,5098,251,764.05,4
2957,5397,251,409.8,4
14563,5917,252,738.2,4
4182,5585,255,808.92,4
11015,5366,255,636.33,4
2213,19518,257,30.03,4
3765,5085,258,536.05,4
5113,5750,259,359.63,4
2852,5787,260,247.84,4
5538,19968,261,33.04,4
11951,19611,261,30.59,4
11951,5952,261,903.2,4
4691,4848,263,542.16,4
1668,5273,266,200.76,4
3022,5731,267,413.58,4
4153,19949,267,32.94,4
4153,5350,267,759.46,4
8836,19832,267,32.17,4
1175,19721,268,31.41,4
223,19755,269,31.64,4
223,5748,269,467.86,4
14001,5825,269,97.51,4
5432,5132,272,868.53,4
11555,4794,272,141.84,4
9930,4802,275,937.08,4
13310,19758,275,31.66,4
3506,5122,277,911.65,4
5873,19538,279,30.14,4
14393,5247,279,187.98,4
13925,19816,281,32.07,4
10656,4857,286,551.34,4
14440,19802,286,31.96,4
4253,19940,287,32.87,4
4253,5077,287,765.07,4
9227,5054,287,101.48,4
12889,5028,287,792.24,4
1932,19818,290,32.09,4
7313,19829,291,32.15,4
7348,4992,291,214.5,4
1006,5886,292,344.22,4
4809,19584,292,30.41,4
14384,4886,297,970.87,4
6479,4616,298,690.03,4
3749,19958,299,32.99,4
6049,5777,299,813.36,4
8147,5664,299,391.94,4
3702,19719,301,31.41,4
6126,4838,302,690.18,4
6573,19631,303,30.75,4
10702,19678,303,31.14,4
14820,19662,304,30.99,4
10862,5622,306,633.61,4
8886,5039,307,253.72,4
2283,4787,308,257.09,4
3512,5304,309,639,4
8024,4670,311,841.26,4
1004,5814,313,530.62,4
3055,5561,315,239.97,4
3421,4881,315,814.54,4
5458,19957,315,32.99,4
915,5388,316,621.85,4
1107,5467,316,152.85,4
991,19647,318,30.88,4
13525,4969,318,864.32,4
786,4822,319,860.65,4
8285,19622,319,30.66,4
8298,5646,322,561.44,4
12786,5181,322,252.3,4
1625,19579,323,30.36,4
6917,5112,323,826.51,4
1985,4545,324,404.39,4
8066,19835,325,32.18,4
4353,19735,326,31.54,4
4434,5992,326,260.5,4
8304,5578,326,499.93,4
14917,4661,326,212.55,4
5844,19989,327,33.14,4
8377,4572,327,181.27,4
2252,19962,328,33.01,4
3422,5537,328,363.63,4
8180,19746,328,31.59,4
9797,19906,328,32.64,4
4121,4921,330,249.42,4
13004,5188,330,583.22,4
2039,19978,333,33.09,4
14205,4486,334,412.95,4
11781,5698,335,304.95,4
178,5152,336,97.65,4
4270,5819,336,550.98,4
213,4704,337,181.31,4
919,5485,338,146.88,4
2525,19754,338,31.64,4
2525,5289,338,587.42,4
6673,5511,338,490.32,4
10155,5703,339,342.05,4
6506,5252,340,183.97,4
17,19882,341,32.52,4
8591,5937,341,412.72,4
12236,19873,343,32.45,4
12236,4734,343,138.33,4
12887,19634,346,30.77,4
13152,4990,346,558.43,4
1203,5531,348,928.94,4
3954,4522,348,579.72,4
10922,19955,348,32.97,4
3076,5424,349,372.49,4
10842,5340,352,451.78,4
5652,5994,353,614.41,4
2924,5733,354,285.29,4
14343,4666,354,849.36,4
5797,5041,356,777.79,4
5884,5797,358,504.03,4
8823,19688,358,31.2,4
13349,5990,358,487.61,4
3084,5319,360,279.23,4
9749,5064,360,648.96,4
14845,5164,360,278.97,4
9220,4492,364,109.86,4
8697,19613,366,30.61,4
14547,5279,366,461.74,4
8059,5684,367,510.22,4
6593,5470,368,697.14,4
6962,19775,368,31.79,4
4438,5914,369,345.23,4
1268,5653,370,598.29,4
218,5835,371,652.95,4
3808,4453,372,565.69,4
8590,4941,372,601.35,4
9488,4695,374,704.61,4
3456,5100,376,258.28,4
10416,5948,376,759.43,4
14702,5732,376,93.43,4
3508,19547,377,30.2,4
10547,5864,378,572.72,4
6868,5104,379,771.26,4
1223,5934,383,895.66,4
3264,19588,386,30.43,4
9009,5095,388,217.6,4
2817,5142,389,509.9,4
14498,19596,389,30.47,4
14774,5794,389,825.62,4
3298,5258,390,569.04,4
8392,4615,390,338.14,4
9291,5433,390,47.12,4
5917,5385,391,783.49,4
5057,19604,393,30.51,4
1134,19786,394,31.87,4
8842,5017,394,875.22,4
14312,5014,395,103,4
7274,4514,397,648.83,4
9770,5172,398,885.98,4
11017,5859,398,404.36,4
13784,5820,398,639.81,4
793,19977,399,33.08,4
2705,19640,399,30.81,4
13175,4480,400,167.84,4
1224,5404,401,528.88,4
9011,4864,404,84.23,4
12017,5169,404,746.7,4
1856,4643,406,80.69,4
3689,5844,406,433.99,4
7780,5852,406,757.83,4
3608,5628,408,50.24,4
4980,4468,410,172.3,4
517,5856,411,623.45,4
9289,19813,414,32.06,4
9289,4754,414,433.62,4
10071,5240,414,923.67,4
4874,5614,415,314.82,4
13904,5146,415,588.37,4
11084,4589,417,644.89,4
7544,5721,418,923.54,4
12641,5918,422,897.45,4
13129,5661,422,60.12,4
6026,4582,423,650.93,4
6156,4944,426,760.71,4
12427,5343,426,292.1,4
591,5133,427,213.4,4
8016,5482,427,65.8,4
156,5437,429,857.26,4
2268,5936,429,440.06,4
6029,4659,429,663.49,4
12472,5708,429,815.18,4
3818,4981,430,518.71,4
12582,5884,430,654.15,4
3242,4630,433,267.26,4
8043,19763,433,31.7,4
2222,5790,434,359.91,4
9519,19884,434,32.52,4
1737,5438,435,132.67,4
9054,5465,435,896.12,4
10622,4960,435,169.78,4
2799,5766,436,571.51,4
4610,4710,437,851.68,4
3721,19928,439,32.77,4
5929,5928,441,351.18,4
5881,4459,443,672.51,4
3936,5687,445,784.29,4
4640,5448,445,719.53,4
5067,19593,446,30.44,4
2360,4499,448,956.11,4
4313,4821,448,376.82,4
4993,19933,448,32.81,4
6724,5941,448,504.75,4
9835,5545,450,845.41,4
7452,5176,453,153.53,4
1472,19807,455,32.03,4
14768,4546,455,243.35,4
12311,5373,456,742.01,4
10751,4542,458,107.75,4
9771,5728,460,443.35,4
10281,4738,463,185.99,4
13878,19714,464,31.4,4
3599,4945,465,582.54,4
1674,4879,466,110.56,4
9132,5322,466,363.2,4
2770,4653,467,141.22,4
11154,4834,467,918.57,4
597,5938,468,700.36,4
10154,19877,469,32.48,4
6853,5613,470,100.5,4
13599,5445,471,457.09,4
4661,19986,472,33.13,4
3993,5991,475,818.34,4
3528,19516,476,30.02,4
9946,19691,476,31.25,4
2371,5955,479,438.04,4
4045,19781,479,31.82,4
1034,4544,480,169.82,4
4727,4451,480,950.93,4
14576,5534,481,174.6,4
1842,5073,482,63.06,4
13465,5063,482,736.18,4
5846,19534,483,30.11,4
14713,5243,486,504.24,4
10996,5346,488,517.15,4
11152,5837,489,245.51,4
13558,19729,491,31.5,4
4796,19570,492,30.3,4
5811,19710,494,31.39,4
1049,19817,495,32.08,4
6714,5491,495,129.6,4
7113,5391,496,977.26,4
14479,19859,496,32.33,4
2247,4604,497,894.27,4
2780,4676,497,380.59,4
12327,5198,498,507.11,4
11734,4702,499,386.58,4
4992,19821,500,32.1,4
513,4993,501,723.88,4
7800,4694,504,917.93,4
14898,4671,504,486.05,4
298,4980,505,959.12,4
6644,5309,505,406.77,4
6753,19603,506,30.51,4
712,5043,507,970.7,4
11249,4774,507,26.31,4
11249,19585,507,30.41,4
12524,5342,507,503.86,4
5380,4580,509,745.32,4
6631,5189,509,442.38,4
4400,19627,510,30.7,4
4989,5020,510,711.64,4
8564,5268,512,759,4
12965,4938,512,905.93,4
7750,19898,513,32.59,4
9113,5127,516,122.72,4
4699,5196,517,498.23,4
8388,19751,517,31.61,4
9961,5711,519,921.52,4
2566,5035,520,533.97,4
7141,19812,520,32.06,4
6533,4644,522,602.44,4
6243,5775,524,520.6,4
13840,4688,524,285.6,4
3779,5306,525,299.45,4
7530,19842,525,32.22,4
8776,4773,525,33.22,4
3714,5260,526,257.32,4
11124,4452,528,53.64,4
7612,4779,529,115.75,4
8110,4788,530,286.85,4
4094,5145,531,191.52,4
4129,4810,531,376.66,4
5552,19587,531,30.42,4
5552,5838,531,601.65,4
6411,19680,532,31.15,4
10871,5432,532,30.64,4
11043,19809,532,32.03,4
864,4559,533,867.32,4
13191,4860,533,158.12,4
7646,4950,534,306.56,4
5982,5218,536,905.85,4
6211,5129,540,292.82,4
122,4592,541,509.03,4
11585,5050,541,748.65,4
11641,5976,543,628.31,4
13598,5136,545,695.66,4
1833,4771,546,893.47,4
6709,5839,546,364.75,4
13606,19799,547,31.94,4
13606,5633,547,619.84,4
14499,19652,549,30.94,4
11622,4677,550,817.86,4
8419,4466,551,823.92,4
453,19609,552,30.57,4
2059,19655,552,30.96,4
2145,4675,553,240.08,4
4161,4781,553,610.64,4
5323,5513,557,240.24,4
14829,4462,557,692.31,4
14439,20000,558,33.2,4
5558,4900,559,305.8,4
12478,5651,560,409.5,4
4655,4628,561,685.55,4
6805,19580,562,30.37,4
7509,19953,564,32.97,4
2454,5916,565,369.12,4
13401,4443,569,556.36,4
6039,5518,570,526.02,4
7184,5060,570,609.86,4
14943,19548,572,30.2,4
6621,5203,573,997.74,4
9496,19969,573,33.04,4
13962,5446,576,303.63,4
6521,4523,577,751.63,4
12507,4602,579,304.44,4
1012,5111,580,371.5,4
5786,5541,580,452.27,4
3343,4696,582,720.7,4
2583,19796,584,31.92,4
5321,19931,586,32.81,4
4345,19536,587,30.13,4
7118,5392,587,439.86,4
1331,4454,589,647.17,4
1302,5824,593,299.16,4
3971,5375,594,337.98,4
7645,5922,594,716.38,4
3490,4564,595,463.67,4
1666,4974,596,445.38,4
5095,4756,597,121.43,4
5104,19679,598,31.14,4
8444,5301,598,545.79,4
9679,4970,598,849.06,4
2343,4673,599,597.08,4
6871,5402,601,287.35,4
2668,5590,602,949.45,4
13128,5784,602,638.3,4
201,4722,603,744.56,4
11936,5205,606,514.39,4
317,5417,607,808.05,4
6058,4608,607,200.24,4
14489,4587,607,580.93,4
12038,5911,608,748.58,4
13187,19856,610,32.32,4
4830,5501,612,184.81,4
4710,5066,614,470.59,4
11877,19891,614,32.54,4
1051,19749,615,31.6,4
2493,5779,615,648.86,4
5533,4458,615,282.22,4
7210,4932,617,416.15,4
3061,19995,618,33.17,4
5981,4439,618,515.45,4
12840,4679,619,872.37,4
5157,19717,620,31.41,4
5157,5734,620,174.49,4
1032,5055,621,214.9,4
2207,19993,623,33.16,4
12689,19737,623,31.55,4
12332,5180,624,118.43,4
1042,5399,625,598.66,4
3295,4526,625,883.92,4
4978,4764,625,127.55,4
4038,4655,626,739.29,4
5532,5716,627,23.53,4
11103,4482,627,446.07,4
11663,19598,629,30.48,4
2981,19683,630,31.16,4
6090,4583,630,214.34,4
6837,5533,632,137.97,4
10156,5982,633,88.52,4
14106,19773,633,31.78,4
14106,5942,633,547.67,4
14253,5476,633,619.94,4
11191,5926,634,957.62,4
3100,5643,636,877.91,4
6315,19943,636,32.89,4
2640,4507,637,843.52,4
13053,5094,637,530.5,4
6510,5394,638,582.32,4
573,4869,639,441.42,4
7088,19790,640,31.89,4
8583,5656,640,646.94,4
1658,19833,641,32.17,4
8949,4751,642,784.16,4
10813,5407,642,396.9,4
265,19932,647,32.81,4
6072,4442,648,946.46,4
5745,5496,650,679.67,4
5459,5502,651,261.66,4
10336,19681,651,31.15,4
11986,4724,653,275.98,4
5801,5005,655,558.36,4
5865,19605,655,30.52,4
8145,5332,658,843.22,4
12460,4942,658,844.23,4
12975,5119,659,501.8,4
109,5087,661,581.4,4
6997,4815,662,364.68,4
8183,4718,663,658.73,4
14085,5624,663,239.91,4
123,4840,665,732.25,4
2717,4668,665,762.89,4
9733,5330,665,882.99,4
107,19636,666,30.78,4
4982,5484,666,874.96,4
7872,4976,666,157.02,4
11410,4731,668,275.17,4
13797,5604,668,156.78,4
10943,5848,669,160.6,4
5771,4692,670,961.96,4
3439,4982,672,979.03,4
9789,19523,673,30.07,4
9987,5675,674,23.45,4
12076,4565,674,646.33,4
6986,5579,678,148.11,4
13936,5157,683,176.46,4
12760,4730,684,563.8,4
13875,5676,684,762.31,4
161,4799,686,526.55,4
14513,5556,686,995.52,4
13611,4511,687,415.26,4
14875,5517,688,813.83,4
7889,5486,694,548.11,4
7974,4527,696,392.08,4
10657,5011,697,257.45,4
12465,4563,697,837.69,4
1719,5434,698,415.72,4
3209,19581,698,30.39,4
13102,5107,698,365.45,4
2084,5193,701,375.56,4
3739,4502,702,130.96,4
5839,4709,702,354.41,4
12852,19892,703,32.55,4
3224,5773,705,880.32,4
6050,5374,707,229.68,4
1336,5950,708,772.15,4
3920,19519,708,30.04,4
12418,4506,708,607.2,4
12484,19692,708,31.25,4
7068,5158,709,910.53,4
13638,4562,714,693.27,4
1501,5233,716,366.48,4
7620,19846,716,32.25,4
6515,5862,717,775.29,4
6595,19823,718,32.11,4
8512,19705,718,31.34,4
8806,5117,719,477.31,4
13339,19863,719,32.36,4
6932,5543,721,969.26,4
8140,5954,721,884.92,4
14153,19768,721,31.75,4
6458,19827,722,32.14,4
10502,4873,722,800.42,4
1623,5480,723,375.15,4
11349,19718,723,31.41,4
1807,4768,725,881.78,4
6938,5047,725,51.23,4
11665,4887,726,83.96,4
8353,4711,729,617.69,4
444,4662,732,96.46,4
4883,5631,732,622.93,4
11737,4560,732,892.46,4
3262,4465,735,626.48,4
3275,5450,740,866.6,4
13319,5609,740,798.06,4
3723,5311,741,355.79,4
11280,4745,742,20.39,4
13715,4551,743,866.58,4
6863,4965,744,607.4,4
4432,19920,746,32.71,4
5040,5686,746,230.83,4
5987,5044,747,753.71,4
1450,5759,748,912.24,4
14484,19830,748,32.16,4
14484,5510,748,146,4
11761,4599,749,226.35,4
10387,4613,752,981.67,4
138,4803,755,424.95,4
5711,19934,755,32.82,4
8980,19706,755,31.35,4
612,4776,756,702.08,4
14057,19901,756,32.62,4
14935,4528,756,965.25,4
7958,19804,757,32.01,4
4009,4797,759,213.96,4
10166,5939,759,450.36,4
13247,4872,759,479.69,4
645,19762,761,31.7,4
7151,4632,761,163.75,4
3967,4928,762,222.07,4
14557,5499,763,403.39,4
14864,5230,763,346.68,4
5659,5885,764,454.49,4
13999,5584,767,888.3,4
3414,4478,768,330.42,4
4642,5717,768,229.14,4
11699,19850,768,32.26,4
10986,5493,769,719.54,4
4523,4460,770,588.75,4
1350,5464,773,115.73,4
281,4476,774,806.76,4
3962,19623,775,30.67,4
6858,5213,776,805.21,4
12628,5452,776,263.55,4
6056,4918,777,898.07,4
14188,5931,778,739.33,4
865,5206,780,647.82,4
14297,4798,780,908.47,4
11114,5329,783,567.92,4
1951,19533,784,30.11,4
1151,4571,785,850.23,4
2995,5752,785,119.36,4
2511,5526,786,946.48,4
2402,4763,787,423.99,4
9308,5029,791,269.64,4
7140,4463,792,233.04,4
10985,19537,793,30.14,4
10985,5807,793,100.97,4
11805,4498,793,139.21,4
13387,5530,794,279.41,4
13414,19639,796,30.8,4
1125,4554,798,824.11,4
6118,5967,804,441.38,4
5335,4574,805,249.47,4
5746,5443,805,812.19,4
10393,19664,805,31,4
7501,19619,807,30.63,4
9388,5701,807,297.94,4
3579,19778,810,31.81,4
11913,5235,810,273.23,4
12430,19733,810,31.54,4
12430,5415,810,312.8,4
13018,19965,810,33.03,4
13018,5278,810,681.28,4
4013,5177,811,561.18,4
11993,5115,811,217.64,4
818,5637,812,354.19,4
13495,5274,812,102.89,4
1698,19774,813,31.78,4
14925,4532,815,586.79,4
7505,5958,816,124.52,4
2088,19701,818,31.3,4
14352,5194,818,829.68,4
1843,5207,819,648.9,4
1990,5831,819,294.09,4
9178,5147,819,270.64,4
862,5801,820,113.18,4
11922,5090,821,429.32,4
10710,5593,822,856.51,4
6209,19643,823,30.84,4
8960,5772,823,72.31,4
5028,4475,825,564.04,4
7451,19764,827,31.71,4
2012,5704,834,566.94,4
7744,5444,836,296.26,4
8813,4568,837,622.88,4
13415,5871,837,938.19,4
3730,5369,838,538.55,4
1048,5091,840,903.88,4
11417,19923,840,32.72,4
12230,19649,840,30.89,4
8496,4977,841,103.73,4
6770,4920,843,258.83,4
9858,19638,844,30.8,4
9858,5472,844,900.37,4
11534,19540,845,30.15,4
7877,4705,846,937.3,4
2829,5428,847,697.23,4
5596,19887,847,32.53,4
14466,5560,847,322.72,4
13137,19690,848,31.23,4
13137,5615,848,889.69,4
10934,19981,849,33.12,4
14751,4441,850,390.2,4
10872,4769,851,372.18,4
824,5290,852,814.64,4
8906,19900,852,32.61,4
12675,5570,853,888.73,4
14970,4672,853,165.71,4
5242,5365,854,937.99,4
324,4898,855,500.83,4
7166,5904,855,139.41,4
6416,19712,856,31.39,4
7359,5863,858,353.8,4
10783,4964,858,527.71,4
11474,5420,858,521.25,4
7846,5647,859,172.74,4
8335,5326,859,742.06,4
3304,5187,865,349.41,4
