order_id,payment_id,payment_method,transaction_status,amount
5983,5983,Credit Card,Completed,318.12
8048,8048,Credit Card,Completed,318.12
3538,3538,Credit Card,Completed,318.24
6409,6409,Credit Card,Completed,318.3
6995,6995,Credit Card,Completed,318.42
10118,10118,Credit Card,Completed,318.42
2467,2467,Credit Card,Completed,318.48
5035,5035,Credit Card,Completed,318.48
8882,8882,Credit Card,Completed,318.48
8138,8138,Credit Card,Completed,318.54
9209,9209,Credit Card,Completed,318.6
2865,2865,Credit Card,Completed,318.66
11434,11434,Credit Card,Completed,318.66
6940,6940,Credit Card,Completed,318.72
7212,7212,Credit Card,Completed,318.72
9369,9369,Credit Card,Completed,318.72
6517,6517,Credit Card,Completed,318.78
6515,6515,Credit Card,Completed,319.02
6581,6581,Credit Card,Completed,319.08
4400,4400,Credit Card,Completed,319.14
3976,3976,Credit Card,Completed,319.2
11757,11757,Credit Card,Completed,319.2
2621,2621,Credit Card,Completed,319.32
11371,11371,Credit Card,Completed,319.32
4098,4098,Credit Card,Completed,319.38
5948,5948,Credit Card,Completed,319.44
6076,6076,Credit Card,Completed,319.44
11030,11030,Credit Card,Completed,319.5
2259,2259,Credit Card,Completed,319.62
11188,11188,Credit Card,Completed,319.62
10258,10258,Credit Card,Completed,319.74
3039,3039,Credit Card,Completed,319.8
1680,1680,Credit Card,Completed,319.86
4637,4637,Credit Card,Completed,319.86
8345,8345,Credit Card,Completed,319.86
1654,1654,Credit Card,Completed,319.92
8273,8273,Credit Card,Completed,319.98
5457,5457,Credit Card,Completed,320.04
4871,4871,Credit Card,Completed,320.16
5342,5342,Credit Card,Completed,320.16
5672,5672,Credit Card,Completed,320.16
2613,2613,Credit Card,Completed,320.22
2718,2718,Credit Card,Completed,320.22
1685,1685,Credit Card,Completed,320.28
2255,2255,Credit Card,Completed,320.28
2564,2564,Credit Card,Completed,320.28
8011,8011,Credit Card,Completed,320.28
8805,8805,Credit Card,Completed,320.28
8819,8819,Credit Card,Completed,320.34
9066,9066,Credit Card,Completed,320.34
11324,11324,Credit Card,Completed,320.34
4539,4539,Credit Card,Completed,320.4
6654,6654,Credit Card,Completed,320.4
3030,3030,Credit Card,Completed,320.46
10374,10374,Credit Card,Completed,320.58
10463,10463,Credit Card,Completed,320.58
11083,11083,Credit Card,Completed,320.64
8394,8394,Credit Card,Completed,320.7
7797,7797,Credit Card,Completed,320.82
11991,11991,Credit Card,Completed,320.82
11298,11298,Credit Card,Completed,320.88
7407,7407,Credit Card,Completed,320.94
1628,1628,Credit Card,Completed,321
8023,8023,Credit Card,Completed,321
2148,2148,Credit Card,Completed,321.06
5524,5524,Credit Card,Completed,321.06
7318,7318,Credit Card,Completed,321.06
4956,4956,Credit Card,Completed,321.12
6234,6234,Credit Card,Completed,321.12
2162,2162,Credit Card,Completed,321.3
11942,11942,Credit Card,Completed,321.3
5846,5846,Credit Card,Completed,321.54
8386,8386,Credit Card,Completed,321.6
9848,9848,Credit Card,Completed,321.6
6314,6314,Credit Card,Completed,321.78
5019,5019,Credit Card,Completed,322.08
10006,10006,Credit Card,Completed,322.08
11347,11347,Credit Card,Completed,322.14
6437,6437,Credit Card,Completed,322.2
10340,10340,Credit Card,Completed,322.2
6465,6465,Credit Card,Completed,322.26
8771,8771,Credit Card,Completed,322.26
9969,9969,Credit Card,Completed,322.26
7114,7114,Credit Card,Completed,322.32
6312,6312,Credit Card,Completed,322.5
4976,4976,Credit Card,Completed,322.62
5467,5467,Credit Card,Completed,322.68
11571,11571,Credit Card,Completed,322.68
8959,8959,Credit Card,Completed,322.74
4870,4870,Credit Card,Completed,322.86
7052,7052,Credit Card,Completed,322.92
6976,6976,Credit Card,Completed,322.98
3713,3713,Credit Card,Completed,323.04
11286,11286,Credit Card,Completed,323.04
3940,3940,Credit Card,Completed,323.1
2703,2703,Credit Card,Completed,323.22
6905,6905,Credit Card,Completed,323.22
10356,10356,Credit Card,Completed,323.22
11466,11466,Credit Card,Completed,323.28
7529,7529,Credit Card,Completed,323.52
1961,1961,Credit Card,Completed,323.58
3381,3381,Credit Card,Completed,323.58
7884,7884,Credit Card,Completed,323.7
9373,9373,Credit Card,Completed,323.76
7897,7897,Credit Card,Completed,323.88
8896,8896,Credit Card,Completed,323.88
11489,11489,Credit Card,Completed,323.88
10899,10899,Credit Card,Completed,323.94
10757,10757,Credit Card,Completed,324
4027,4027,Credit Card,Completed,324.06
4590,4590,Credit Card,Completed,324.06
9600,9600,Credit Card,Completed,324.12
4199,4199,Credit Card,Completed,324.18
2957,2957,Credit Card,Completed,324.24
6145,6145,Credit Card,Completed,324.3
2358,2358,Credit Card,Completed,324.36
3659,3659,Credit Card,Completed,324.36
5363,5363,Credit Card,Completed,324.36
9395,9395,Credit Card,Completed,324.42
3946,3946,Credit Card,Completed,324.54
7289,7289,Credit Card,Completed,324.54
2456,2456,Credit Card,Completed,324.6
6519,6519,Credit Card,Completed,324.6
8851,8851,Credit Card,Completed,324.6
9841,9841,Credit Card,Completed,324.6
10271,10271,Credit Card,Completed,324.6
2706,2706,Credit Card,Completed,324.66
4597,4597,Credit Card,Completed,324.66
5174,5174,Credit Card,Completed,324.66
9080,9080,Credit Card,Completed,324.66
9716,9716,Credit Card,Completed,324.66
6110,6110,Credit Card,Completed,324.72
6857,6857,Credit Card,Completed,324.72
7209,7209,Credit Card,Completed,324.78
10801,10801,Credit Card,Completed,324.78
3350,3350,Credit Card,Completed,324.84
4549,4549,Credit Card,Completed,324.96
1095,1095,Credit Card,Completed,325.02
11958,11958,Credit Card,Completed,325.02
2602,2602,Credit Card,Completed,325.08
9640,9640,Credit Card,Completed,325.08
2292,2292,Credit Card,Completed,325.14
9261,9261,Credit Card,Completed,325.26
11652,11652,Credit Card,Completed,325.26
2007,2007,Credit Card,Completed,325.32
8406,8406,Credit Card,Completed,325.32
9655,9655,Credit Card,Completed,325.38
2659,2659,Credit Card,Completed,325.44
2770,2770,Credit Card,Completed,325.44
7584,7584,Credit Card,Completed,325.5
4427,4427,Credit Card,Completed,325.56
8712,8712,Credit Card,Completed,325.56
9759,9759,Credit Card,Completed,325.56
10251,10251,Credit Card,Completed,325.56
11681,11681,Credit Card,Completed,325.56
3430,3430,Credit Card,Completed,325.62
5007,5007,Credit Card,Completed,325.68
6710,6710,Credit Card,Completed,325.68
8652,8652,Credit Card,Completed,325.68
5565,5565,Credit Card,Completed,325.8
8737,8737,Credit Card,Completed,325.8
10171,10171,Credit Card,Completed,325.8
1353,1353,Credit Card,Completed,325.92
2784,2784,Credit Card,Completed,326.04
10816,10816,Credit Card,Completed,326.04
5410,5410,Credit Card,Completed,326.1
11398,11398,Credit Card,Completed,326.1
11656,11656,Credit Card,Completed,326.16
2617,2617,Credit Card,Completed,326.22
11187,11187,Credit Card,Completed,326.28
2708,2708,Credit Card,Completed,326.46
9914,9914,Credit Card,Completed,326.52
11459,11459,Credit Card,Completed,326.52
11067,11067,Credit Card,Completed,326.7
8140,8140,Credit Card,Completed,326.76
9253,9253,Credit Card,Completed,326.76
5375,5375,Credit Card,Completed,326.82
3224,3224,Credit Card,Completed,326.88
3604,3604,Credit Card,Completed,326.88
7361,7361,Credit Card,Completed,327.06
10454,10454,Credit Card,Completed,327.06
11518,11518,Credit Card,Completed,327.12
7287,7287,Credit Card,Completed,327.3
9400,9400,Credit Card,Completed,327.3
4100,4100,Credit Card,Completed,327.36
7074,7074,Credit Card,Completed,327.36
1261,1261,Credit Card,Completed,327.42
1557,1557,Credit Card,Completed,327.42
4537,4537,Credit Card,Completed,327.48
7916,7916,Credit Card,Completed,327.48
10749,10749,Credit Card,Completed,327.48
5436,5436,Credit Card,Completed,327.6
1087,1087,Credit Card,Completed,327.66
4231,4231,Credit Card,Completed,327.66
2118,2118,Credit Card,Completed,327.72
4206,4206,Credit Card,Completed,327.72
5848,5848,Credit Card,Completed,327.72
3393,3393,Credit Card,Completed,327.78
10913,10913,Credit Card,Completed,327.78
4299,4299,Credit Card,Completed,327.9
5003,5003,Credit Card,Completed,327.96
8252,8252,Credit Card,Completed,328.08
10819,10819,Credit Card,Completed,328.2
7077,7077,Credit Card,Completed,328.26
1365,1365,Credit Card,Completed,328.38
2036,2036,Credit Card,Completed,328.38
6558,6558,Credit Card,Completed,328.38
7022,7022,Credit Card,Completed,328.44
9308,9308,Credit Card,Completed,328.56
6742,6742,Credit Card,Completed,328.62
2072,2072,Credit Card,Completed,328.74
2619,2619,Credit Card,Completed,328.8
4076,4076,Credit Card,Completed,328.8
7282,7282,Credit Card,Completed,328.8
10502,10502,Credit Card,Completed,328.8
3688,3688,Credit Card,Completed,328.98
10755,10755,Credit Card,Completed,328.98
8005,8005,Credit Card,Completed,329.04
3105,3105,Credit Card,Completed,329.16
11128,11128,Credit Card,Completed,329.22
7562,7562,Credit Card,Completed,329.28
9238,9238,Credit Card,Completed,329.28
4841,4841,Credit Card,Completed,329.4
4240,4240,Credit Card,Completed,329.46
5441,5441,Credit Card,Completed,329.52
2783,2783,Credit Card,Completed,329.58
4812,4812,Credit Card,Completed,329.58
1914,1914,Credit Card,Completed,329.64
2572,2572,Credit Card,Completed,329.76
2721,2721,Credit Card,Completed,329.76
4322,4322,Credit Card,Completed,329.82
1753,1753,Credit Card,Completed,329.88
8111,8111,Credit Card,Completed,329.88
1860,1860,Credit Card,Completed,329.94
3662,3662,Credit Card,Completed,330
9442,9442,Credit Card,Completed,330
3446,3446,Credit Card,Completed,330.06
7306,7306,Credit Card,Completed,330.06
9412,9412,Credit Card,Completed,330.06
2795,2795,Credit Card,Completed,330.18
5508,5508,Credit Card,Completed,330.18
5446,5446,Credit Card,Completed,330.24
6378,6378,Credit Card,Completed,330.3
8621,8621,Credit Card,Completed,330.3
9784,9784,Credit Card,Completed,330.3
2785,2785,Credit Card,Completed,330.36
11098,11098,Credit Card,Completed,330.36
4772,4772,Credit Card,Completed,330.48
6480,6480,Credit Card,Completed,330.6
10098,10098,Credit Card,Completed,330.66
2972,2972,Credit Card,Completed,330.72
4927,4927,Credit Card,Completed,330.78
8614,8614,Credit Card,Completed,330.78
11039,11039,Credit Card,Completed,330.78
4092,4092,Credit Card,Completed,330.84
2889,2889,Credit Card,Completed,330.9
4447,4447,Credit Card,Completed,330.96
8249,8249,Credit Card,Completed,331.14
2139,2139,Credit Card,Completed,331.26
2584,2584,Credit Card,Completed,331.26
10965,10965,Credit Card,Completed,331.32
1140,1140,Credit Card,Completed,331.38
7032,7032,Credit Card,Completed,331.38
9478,9478,Credit Card,Completed,331.38
4463,4463,Credit Card,Completed,331.44
2317,2317,Credit Card,Completed,331.5
7348,7348,Credit Card,Completed,331.5
2116,2116,Credit Card,Completed,331.68
3053,3053,Credit Card,Completed,331.68
8392,8392,Credit Card,Completed,331.74
5984,5984,Credit Card,Completed,331.86
9713,9713,Credit Card,Completed,331.92
7508,7508,Credit Card,Completed,331.98
8030,8030,Credit Card,Completed,332.1
9862,9862,Credit Card,Completed,332.1
2136,2136,Credit Card,Completed,332.16
4507,4507,Credit Card,Completed,332.22
8944,8944,Credit Card,Completed,332.28
9450,9450,Credit Card,Completed,332.28
3161,3161,Credit Card,Completed,332.34
9506,9506,Credit Card,Completed,332.34
4661,4661,Credit Card,Completed,332.4
11012,11012,Credit Card,Completed,332.46
8553,8553,Credit Card,Completed,332.52
4258,4258,Credit Card,Completed,332.64
5397,5397,Credit Card,Completed,332.64
8468,8468,Credit Card,Completed,332.64
11264,11264,Credit Card,Completed,332.64
10028,10028,Credit Card,Completed,332.7
11495,11495,Credit Card,Completed,333.06
2857,2857,Credit Card,Completed,333.12
8322,8322,Credit Card,Completed,333.18
10406,10406,Credit Card,Completed,333.18
2921,2921,Credit Card,Completed,333.24
11162,11162,Credit Card,Completed,333.3
4037,4037,Credit Card,Completed,333.36
2393,2393,Credit Card,Completed,333.42
1524,1524,Credit Card,Completed,333.48
10305,10305,Credit Card,Completed,333.54
10295,10295,Credit Card,Completed,333.72
3361,3361,Credit Card,Completed,333.78
8326,8326,Credit Card,Completed,333.78
11247,11247,Credit Card,Completed,333.84
5745,5745,Credit Card,Completed,333.96
6147,6147,Credit Card,Completed,334.02
1114,1114,Credit Card,Completed,334.14
3352,3352,Credit Card,Completed,334.14
2636,2636,Credit Card,Completed,334.38
10934,10934,Credit Card,Completed,334.44
2903,2903,Credit Card,Completed,334.62
3405,3405,Credit Card,Completed,334.62
5770,5770,Credit Card,Completed,334.62
3250,3250,Credit Card,Completed,334.68
5351,5351,Credit Card,Completed,334.68
4907,4907,Credit Card,Completed,334.8
8557,8557,Credit Card,Completed,334.8
9457,9457,Credit Card,Completed,334.8
9980,9980,Credit Card,Completed,334.8
1255,1255,Credit Card,Completed,334.86
10563,10563,Credit Card,Completed,334.92
11671,11671,Credit Card,Completed,334.92
7312,7312,Credit Card,Completed,334.98
8075,8075,Credit Card,Completed,334.98
6571,6571,Credit Card,Completed,335.04
2452,2452,Credit Card,Completed,335.16
4573,4573,Credit Card,Completed,335.16
4314,4314,Credit Card,Completed,335.46
11682,11682,Credit Card,Completed,335.46
1287,1287,Credit Card,Completed,335.58
4211,4211,Credit Card,Completed,335.64
9216,9216,Credit Card,Completed,335.64
2062,2062,Credit Card,Completed,335.7
7188,7188,Credit Card,Completed,335.7
10511,10511,Credit Card,Completed,335.7
3815,3815,Credit Card,Completed,335.76
10640,10640,Credit Card,Completed,335.76
5863,5863,Credit Card,Completed,335.82
11659,11659,Credit Card,Completed,335.82
2437,2437,Credit Card,Completed,335.88
2953,2953,Credit Card,Completed,336
6728,6728,Credit Card,Completed,336
6899,6899,Credit Card,Completed,336
1172,1172,Credit Card,Completed,336.06
5958,5958,Credit Card,Completed,336.12
7915,7915,Credit Card,Completed,336.12
9041,9041,Credit Card,Completed,336.12
10321,10321,Credit Card,Completed,336.24
9337,9337,Credit Card,Completed,336.36
1088,1088,Credit Card,Completed,336.48
7543,7543,Credit Card,Completed,336.48
9792,9792,Credit Card,Completed,336.54
5965,5965,Credit Card,Completed,336.6
1037,1037,Credit Card,Completed,336.72
7541,7541,Credit Card,Completed,336.78
8425,8425,Credit Card,Completed,336.78
10270,10270,Credit Card,Completed,336.84
2103,2103,Credit Card,Completed,336.9
1505,1505,Credit Card,Completed,336.96
1728,1728,Credit Card,Completed,336.96
2552,2552,Credit Card,Completed,336.96
3061,3061,Credit Card,Completed,337.14
7249,7249,Credit Card,Completed,337.2
10173,10173,Credit Card,Completed,337.32
5545,5545,Credit Card,Completed,337.5
8808,8808,Credit Card,Completed,337.56
10381,10381,Credit Card,Completed,337.56
7254,7254,Credit Card,Completed,337.62
9049,9049,Credit Card,Completed,337.68
2268,2268,Credit Card,Completed,337.74
6073,6073,Credit Card,Completed,337.92
9107,9107,Credit Card,Completed,337.92
9543,9543,Credit Card,Completed,338.1
9972,9972,Credit Card,Completed,338.1
11379,11379,Credit Card,Completed,338.1
1691,1691,Credit Card,Completed,338.16
4623,4623,Credit Card,Completed,338.22
7821,7821,Credit Card,Completed,338.22
5807,5807,Credit Card,Completed,338.34
10612,10612,Credit Card,Completed,338.34
1450,1450,Credit Card,Completed,338.46
6718,6718,Credit Card,Completed,338.46
4728,4728,Credit Card,Completed,338.52
1977,1977,Credit Card,Completed,338.58
2671,2671,Credit Card,Completed,338.58
7895,7895,Credit Card,Completed,338.64
3082,3082,Credit Card,Completed,338.7
3444,3444,Credit Card,Completed,338.76
7534,7534,Credit Card,Completed,338.76
9601,9601,Credit Card,Completed,338.82
1038,1038,Credit Card,Completed,338.88
3509,3509,Credit Card,Completed,338.88
4332,4332,Credit Card,Completed,338.88
9262,9262,Credit Card,Completed,339
1187,1187,Credit Card,Completed,339.06
1555,1555,Credit Card,Completed,339.06
5927,5927,Credit Card,Completed,339.06
7230,7230,Credit Card,Completed,339.06
7778,7778,Credit Card,Completed,339.24
8585,8585,Credit Card,Completed,339.24
8788,8788,Credit Card,Completed,339.24
3711,3711,Credit Card,Completed,339.3
7815,7815,Credit Card,Completed,339.3
3108,3108,Credit Card,Completed,339.42
8099,8099,Credit Card,Completed,339.48
4197,4197,Credit Card,Completed,339.54
7395,7395,Credit Card,Completed,339.54
7548,7548,Credit Card,Completed,339.54
5313,5313,Credit Card,Completed,339.6
6807,6807,Credit Card,Completed,339.6
7464,7464,Credit Card,Completed,339.66
9865,9865,Credit Card,Completed,339.72
7917,7917,Credit Card,Completed,339.9
10732,10732,Credit Card,Completed,339.96
1580,1580,Credit Card,Completed,340.02
10967,10967,Credit Card,Completed,340.02
2950,2950,Credit Card,Completed,340.08
8778,8778,Credit Card,Completed,340.08
11278,11278,Credit Card,Completed,340.14
11409,11409,Credit Card,Completed,340.14
3324,3324,Credit Card,Completed,340.26
3422,3422,Credit Card,Completed,340.32
5847,5847,Credit Card,Completed,340.38
7878,7878,Credit Card,Completed,340.38
11676,11676,Credit Card,Completed,340.38
8095,8095,Credit Card,Completed,340.5
2247,2247,Credit Card,Completed,340.56
11101,11101,Credit Card,Completed,340.56
4632,4632,Credit Card,Completed,340.62
8453,8453,Credit Card,Completed,340.62
4286,4286,Credit Card,Completed,340.68
3714,3714,Credit Card,Completed,340.8
11300,11300,Credit Card,Completed,340.8
1399,1399,Credit Card,Completed,340.86
10178,10178,Credit Card,Completed,340.92
5086,5086,Credit Card,Completed,340.98
3951,3951,Credit Card,Completed,341.04
4701,4701,Credit Card,Completed,341.1
8918,8918,Credit Card,Completed,341.1
11649,11649,Credit Card,Completed,341.16
2909,2909,Credit Card,Completed,341.22
10530,10530,Credit Card,Completed,341.22
10366,10366,Credit Card,Completed,341.28
6926,6926,Credit Card,Completed,341.34
10908,10908,Credit Card,Completed,341.46
6746,6746,Credit Card,Completed,341.58
9768,9768,Credit Card,Completed,341.64
9210,9210,Credit Card,Completed,341.76
2094,2094,Credit Card,Completed,341.88
3223,3223,Credit Card,Completed,341.88
9283,9283,Credit Card,Completed,341.94
5439,5439,Credit Card,Completed,342.06
8518,8518,Credit Card,Completed,342.06
9033,9033,Credit Card,Completed,342.06
8780,8780,Credit Card,Completed,342.12
1285,1285,Credit Card,Completed,342.18
3194,3194,Credit Card,Completed,342.18
5694,5694,Credit Card,Completed,342.18
2719,2719,Credit Card,Completed,342.3
7048,7048,Credit Card,Completed,342.3
5254,5254,Credit Card,Completed,342.36
7217,7217,Credit Card,Completed,342.48
1066,1066,Credit Card,Completed,342.54
2994,2994,Credit Card,Completed,342.6
1410,1410,Credit Card,Completed,342.66
2660,2660,Credit Card,Completed,342.72
8119,8119,Credit Card,Completed,342.72
1253,1253,Credit Card,Completed,342.78
2061,2061,Credit Card,Completed,342.78
4445,4445,Credit Card,Completed,342.78
10464,10464,Credit Card,Completed,342.78
11755,11755,Credit Card,Completed,342.84
11695,11695,Credit Card,Completed,343.02
11275,11275,Credit Card,Completed,343.14
5014,5014,Credit Card,Completed,343.26
10931,10931,Credit Card,Completed,343.26
1075,1075,Credit Card,Completed,343.38
2160,2160,Credit Card,Completed,343.38
3293,3293,Credit Card,Completed,343.44
5553,5553,Credit Card,Completed,343.44
8711,8711,Credit Card,Completed,343.44
10747,10747,Credit Card,Completed,343.44
6151,6151,Credit Card,Completed,343.5
9830,9830,Credit Card,Completed,343.8
11750,11750,Credit Card,Completed,343.8
7668,7668,Credit Card,Completed,343.98
11369,11369,Credit Card,Completed,343.98
7792,7792,Credit Card,Completed,344.04
6148,6148,Credit Card,Completed,344.16
9084,9084,Credit Card,Completed,344.16
4174,4174,Credit Card,Completed,344.28
8452,8452,Credit Card,Completed,344.28
8684,8684,Credit Card,Completed,344.34
3485,3485,Credit Card,Completed,344.46
7202,7202,Credit Card,Completed,344.52
1672,1672,Credit Card,Completed,344.76
8283,8283,Credit Card,Completed,344.76
9098,9098,Credit Card,Completed,344.76
9127,9127,Credit Card,Completed,344.76
10284,10284,Credit Card,Completed,344.82
4735,4735,Credit Card,Completed,344.94
9221,9221,Credit Card,Completed,344.94
11185,11185,Credit Card,Completed,344.94
8424,8424,Credit Card,Completed,345
10128,10128,Credit Card,Completed,345.06
10975,10975,Credit Card,Completed,345.18
9999,9999,Credit Card,Completed,345.3
7740,7740,Credit Card,Completed,345.36
9259,9259,Credit Card,Completed,345.42
9948,9948,Credit Card,Completed,345.42
1663,1663,Credit Card,Completed,345.6
3712,3712,Credit Card,Completed,345.6
4753,4753,Credit Card,Completed,345.6
6628,6628,Credit Card,Completed,345.66
7219,7219,Credit Card,Completed,345.78
9315,9315,Credit Card,Completed,345.84
2902,2902,Credit Card,Completed,345.96
8490,8490,Credit Card,Completed,345.96
10995,10995,Credit Card,Completed,346.08
3336,3336,Credit Card,Completed,346.14
8407,8407,Credit Card,Completed,346.14
4334,4334,Credit Card,Completed,346.2
9079,9079,Credit Card,Completed,346.2
5200,5200,Credit Card,Completed,346.26
4577,4577,Credit Card,Completed,346.32
6445,6445,Credit Card,Completed,346.44
8141,8141,Credit Card,Completed,346.56
5418,5418,Credit Card,Completed,346.62
8239,8239,Credit Card,Completed,346.68
11493,11493,Credit Card,Completed,346.74
4134,4134,Credit Card,Completed,346.8
6359,6359,Credit Card,Completed,346.8
6469,6469,Credit Card,Completed,346.92
6239,6239,Credit Card,Completed,347.16
6709,6709,Credit Card,Completed,347.22
11880,11880,Credit Card,Completed,347.34
3755,3755,Credit Card,Completed,347.4
9068,9068,Credit Card,Completed,347.46
2383,2383,Credit Card,Completed,347.52
1447,1447,Credit Card,Completed,347.64
2367,2367,Credit Card,Completed,347.64
2439,2439,Credit Card,Completed,347.64
3533,3533,Credit Card,Completed,347.64
5896,5896,Credit Card,Completed,347.76
7195,7195,Credit Card,Completed,347.76
8028,8028,Credit Card,Completed,347.76
9867,9867,Credit Card,Completed,347.76
10427,10427,Credit Card,Completed,347.76
1384,1384,Credit Card,Completed,347.88
3771,3771,Credit Card,Completed,347.94
5796,5796,Credit Card,Completed,347.94
10331,10331,Credit Card,Completed,348
7008,7008,Credit Card,Completed,348.06
10024,10024,Credit Card,Completed,348.12
3670,3670,Credit Card,Completed,348.18
2010,2010,Credit Card,Completed,348.24
2407,2407,Credit Card,Completed,348.24
1993,1993,Credit Card,Completed,348.3
7143,7143,Credit Card,Completed,348.3
4689,4689,Credit Card,Completed,348.42
5355,5355,Credit Card,Completed,348.42
8219,8219,Credit Card,Completed,348.42
10966,10966,Credit Card,Completed,348.42
10198,10198,Credit Card,Completed,348.54
6632,6632,Credit Card,Completed,348.6
7011,7011,Credit Card,Completed,348.6
6665,6665,Credit Card,Completed,348.66
10771,10771,Credit Card,Completed,348.66
1751,1751,Credit Card,Completed,348.78
6637,6637,Credit Card,Completed,348.9
8258,8258,Credit Card,Completed,348.9
8722,8722,Credit Card,Completed,348.9
8965,8965,Credit Card,Completed,348.9
11196,11196,Credit Card,Completed,348.9
11733,11733,Credit Card,Completed,348.96
5171,5171,Credit Card,Completed,349.02
8770,8770,Credit Card,Completed,349.02
10078,10078,Credit Card,Completed,349.02
4518,4518,Credit Card,Completed,349.08
8229,8229,Credit Card,Completed,349.14
6206,6206,Credit Card,Completed,349.32
8738,8738,Credit Card,Completed,349.32
7216,7216,Credit Card,Completed,349.38
1943,1943,Credit Card,Completed,349.5
7097,7097,Credit Card,Completed,349.56
1320,1320,Credit Card,Completed,349.62
2678,2678,Credit Card,Completed,349.62
4600,4600,Credit Card,Completed,349.62
4083,4083,Credit Card,Completed,349.68
5766,5766,Credit Card,Completed,349.68
11213,11213,Credit Card,Completed,349.68
1344,1344,Credit Card,Completed,349.74
3967,3967,Credit Card,Completed,349.74
9275,9275,Credit Card,Completed,349.8
6485,6485,Credit Card,Completed,349.86
9378,9378,Credit Card,Completed,349.86
8924,8924,Credit Card,Completed,349.92
8362,8362,Credit Card,Completed,349.98
10291,10291,Credit Card,Completed,349.98
4412,4412,Credit Card,Completed,350.04
11105,11105,Credit Card,Completed,350.04
5644,5644,Credit Card,Completed,350.16
6564,6564,Credit Card,Completed,350.16
1371,1371,Credit Card,Completed,350.28
7420,7420,Credit Card,Completed,350.28
1868,1868,Credit Card,Completed,350.34
9939,9939,Credit Card,Completed,350.46
7889,7889,Credit Card,Completed,350.52
5612,5612,Credit Card,Completed,350.64
7759,7759,Credit Card,Completed,350.64
9213,9213,Credit Card,Completed,350.76
6220,6220,Credit Card,Completed,350.88
5728,5728,Credit Card,Completed,351
7743,7743,Credit Card,Completed,351.12
8368,8368,Credit Card,Completed,351.12
1354,1354,Credit Card,Completed,351.18
10646,10646,Credit Card,Completed,351.24
1382,1382,Credit Card,Completed,351.3
2620,2620,Credit Card,Completed,351.3
4895,4895,Credit Card,Completed,351.3
5362,5362,Credit Card,Completed,351.36
8103,8103,Credit Card,Completed,351.36
2547,2547,Credit Card,Completed,351.42
3091,3091,Credit Card,Completed,351.42
6337,6337,Credit Card,Completed,351.48
10272,10272,Credit Card,Completed,351.48
4499,4499,Credit Card,Completed,351.6
7079,7079,Credit Card,Completed,351.66
2814,2814,Credit Card,Completed,351.72
6025,6025,Credit Card,Completed,351.72
6708,6708,Credit Card,Completed,351.84
9069,9069,Credit Card,Completed,351.84
4426,4426,Credit Card,Completed,352.02
7823,7823,Credit Card,Completed,352.02
1912,1912,Credit Card,Completed,352.08
3004,3004,Credit Card,Completed,352.08
3583,3583,Credit Card,Completed,352.08
6766,6766,Credit Card,Completed,352.08
1166,1166,Credit Card,Completed,352.14
6698,6698,Credit Card,Completed,352.26
4629,4629,Credit Card,Completed,352.32
1731,1731,Credit Card,Completed,352.44
5630,5630,Credit Card,Completed,352.44
5690,5690,Credit Card,Completed,352.44
11037,11037,Credit Card,Completed,352.5
10334,10334,Credit Card,Completed,352.56
11737,11737,Credit Card,Completed,352.62
8230,8230,Credit Card,Completed,352.68
3841,3841,Credit Card,Completed,352.86
7563,7563,Credit Card,Completed,352.86
3517,3517,Credit Card,Completed,352.92
9837,9837,Credit Card,Completed,352.92
11896,11896,Credit Card,Completed,352.92
3174,3174,Credit Card,Completed,353.1
7218,7218,Credit Card,Completed,353.1
3995,3995,Credit Card,Completed,353.16
6283,6283,Credit Card,Completed,353.28
5139,5139,Credit Card,Completed,353.34
9334,9334,Credit Card,Completed,353.4
9361,9361,Credit Card,Completed,353.46
7904,7904,Credit Card,Completed,353.52
9871,9871,Credit Card,Completed,353.52
9052,9052,Credit Card,Completed,353.76
11402,11402,Credit Card,Completed,353.82
3742,3742,Credit Card,Completed,353.88
11158,11158,Credit Card,Completed,353.88
9138,9138,Credit Card,Completed,353.94
10745,10745,Credit Card,Completed,354
9085,9085,Credit Card,Completed,354.06
4399,4399,Credit Card,Completed,354.18
2146,2146,Credit Card,Completed,354.24
3552,3552,Credit Card,Completed,354.24
9585,9585,Credit Card,Completed,354.48
10688,10688,Credit Card,Completed,354.48
4105,4105,Credit Card,Completed,354.6
10625,10625,Credit Card,Completed,354.6
10389,10389,Credit Card,Completed,354.66
11504,11504,Credit Card,Completed,354.66
3660,3660,Credit Card,Completed,354.72
3943,3943,Credit Card,Completed,354.72
4948,4948,Credit Card,Completed,354.78
1260,1260,Credit Card,Completed,355.02
11801,11801,Credit Card,Completed,355.02
4660,4660,Credit Card,Completed,355.08
1246,1246,Credit Card,Completed,355.2
3779,3779,Credit Card,Completed,355.2
3860,3860,Credit Card,Completed,355.2
8009,8009,Credit Card,Completed,355.26
8691,8691,Credit Card,Completed,355.26
9624,9624,Credit Card,Completed,355.26
8925,8925,Credit Card,Completed,355.32
4296,4296,Credit Card,Completed,355.38
4641,4641,Credit Card,Completed,355.38
5521,5521,Credit Card,Completed,355.44
8161,8161,Credit Card,Completed,355.56
9026,9026,Credit Card,Completed,355.56
4048,4048,Credit Card,Completed,355.68
11899,11899,Credit Card,Completed,355.68
6825,6825,Credit Card,Completed,355.74
10656,10656,Credit Card,Completed,355.8
2880,2880,Credit Card,Completed,355.98
